title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
League Of Dragons: Book Nine Of Temeraire,https://www.amazon.com/League-Dragons-Book-Nine-Temeraire/dp/0593359623/ref=sr_1_1?keywords=League+of+Dragons+by+Naomi+Novik&qid=1697020617&sr=8-1,Naomi Novik,Del Rey,"November 8, 2022",416.0,,4.4,29980
"The Old South: ""A Summer Tragedy"" And Other Stories Of The Thirties",https://www.amazon.com/Old-South-Tragedy-Stories-Thirties/dp/0396067883/ref=sr_1_1?crid=1EYXVC725N3WQ&keywords=A+Summer+Tragedy+Arna+Bontemps&qid=1666693191&sprefix=a+summer+tragedy+arna+bontemp%2Caps%2C448&sr=8-1,Arna Wendell Bontemps,"Dodd, Mead; First Edition","January 1, 1973",238.0,,2.7,70958
The Ask And The Answer (With Bonus Short Story): Chaos Walking: Book Two,https://www.amazon.com/Answer-Reissue-bonus-short-story/dp/0763676179/ref=sr_1_1?keywords=The+Ask+and+the+Answer+by+Patrick+Ness&qid=1696983735&sr=8-1,Patrick Ness,Candlewick; 2nd ed. edition,"July 22, 2014",560.0,14,1.4,47837
Rotters,https://www.amazon.com/Rotters-Daniel-Kraus/dp/0385738587/ref=sr_1_1?keywords=Rotters+by+Daniel+Kraus&qid=1697472632&sr=8-1,Daniel Kraus,Ember; Reprint edition,"April 10, 2012",464.0,14,1.6,23565
Смерть Чиновника И Другие Рассказы (Smert Chinovnika I Drugiye Rasskazy. The Death Of A Government Clerk And Other Stories) (Russian Edition),https://www.amazon.com/chinovnika-drugiye-rasskazy-Government-Stories-ebook/dp/B07H7JTLT8/ref=sr_1_5?crid=W7DFTFRF3Z76&keywords=The+Death+of+a+Government+Clerk+Anton+Chekhov&qid=1666681495&sprefix=the+death+of+a+government+clerk+ant%2Caps%2C579&sr=8-5,Антон Павлович Чехов,Ktoczyta.pl,"March 7, 2017",,,3.4,83418
Pkt Wife,https://www.amazon.com/Pocket-Wife-Novel-Susan-Crawford/dp/0062362860/ref=sr_1_1?keywords=The+Pocket+Wife+by+Susan+Crawford&qid=1697473164&sr=8-1,Susan Crawford,MorrowPb; Reprint edition,"November 30, 2015",320.0,,4.2,90993
Chasing The Valley,https://www.amazon.com/Chasing-Valley-Skye-Melki-Wegner/dp/1742759548/ref=sr_1_1?keywords=Chasing+the+Valley+by+Skye+Melki-Wegner&qid=1697025010&sr=8-1,Skye Melki-Wegner,Random House Australia; None edition,"September 1, 2015",416.0,9,2.7,45333
Prodigy,https://www.amazon.com/Prodigy-Marie-Lu/dp/0142427551/ref=sr_1_1?keywords=Prodigy+by+Marie+Lu&qid=1697001237&sr=8-1,Marie Lu,Speak; Reprint edition,"January 1, 2014",416.0,12,4.8,25780
Far Far Away,https://www.amazon.com/Far-Away-Tom-McNeal/dp/0375843299/ref=sr_1_1?keywords=Far+Far+Away+by+Tom+McNeal&qid=1696997924&sr=8-1,Tom Mcneal,Ember; Reprint edition,"June 10, 2014",400.0,12,3.3,95437
Children Of A Lesser God. (Acting Edition For Theater Productions),https://www.amazon.com/Children-Lesser-Acting-Theater-Productions/dp/0822202034/ref=sr_1_1?keywords=Children+of+a+Lesser+God+by+Mark+Medoff&qid=1697052228&sr=8-1,Mark Medoff,"Dramatists Play Service, Inc.; Presumed First Edition","January 1, 1998",72.0,,4.5,24096
Study Guide: White Angel By Michael Cunningham (Supersummary),https://www.amazon.com/Study-Guide-Michael-Cunningham-SuperSummary-ebook/dp/B0B676629K/ref=sr_1_1?crid=1AZCVXGP5Q112&keywords=White+Angel+Michael+Cunningham&qid=1666802184&qu=eyJxc2MiOiIxLjYyIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=white+angel+michael+cunnin%2Caps%2C666&sr=8-1,Supersummary,Independently published,"July 10, 2022",43.0,,2.9,46358
Race To Incarcerate: A Graphic Retelling,https://www.amazon.com/Race-Incarcerate-Retelling-Marc-Mauer/dp/1595585419/ref=sr_1_1?crid=1TT3AOVCCEOM3&keywords=Race+to+Incarcerate%3A+A+Graphic+Retelling_Sabrina+Jones&qid=1681843615&s=instant-video&sprefix=race+to+incarcerate+a+graphic+rete%2Cinstant-video%2C600&sr=1-1,"Marc Mauer, Sabrina Jones",The New Press; Illustrated edition,"Illustrated, April 2, 2013",128.0,,4.9,82921
Born In Blood And Fire: A Concise History Of Latin America,https://www.amazon.com/Born-Blood-Fire-Concise-History/dp/0393283054/ref=sr_1_1?keywords=Born+in+Blood+and+Fire+by+John+Charles+Chasteen&qid=1696973470&sr=8-1,John Charles Chasteen,W. W. Norton & Company; Fourth edition,"Illustrated, June 21, 2016",432.0,,3.3,73478
The Heart Goes Last: A Novel,https://www.amazon.com/Heart-Goes-Last-Novel/dp/1101912367/ref=sr_1_1?crid=39KCWUMZFLJ7&keywords=The+Heart+Goes+Last&qid=1678414339&s=books&sprefix=the+heart+goes+last%2Cstripbooks-intl-ship%2C320&sr=1-1,Margaret Atwood,Anchor; Reprint edition,"August 9, 2016",400.0,,4.9,138
Brian'S Winter (A Hatchet Adventure),https://www.amazon.com/Brians-Winter-Gary-Paulsen/dp/0440227194/ref=sr_1_1?keywords=Brian%27s+Winter+by+Gary+Paulsen&qid=1697005352&sr=8-1,Gary Paulsen,Ember; Reprint edition,"March 13, 2012",176.0,10,4.3,57843
Sailor Moon Eternal Edition 1,https://www.amazon.com/Sailor-Moon-Eternal-Naoko-Takeuchi/dp/1632361523/ref=sr_1_13?keywords=Sailor+Moon+by+Naoko+Takeuchi&qid=1697481207&sr=8-13,Naoko Takeuchi,Kodansha Comics; Illustrated edition,"September 11, 2018",304.0,12,3.1,98327
Peeps,https://www.amazon.com/Peeps-Scott-Westerfeld/dp/1595140832/ref=sr_1_1?keywords=Peeps+by+Scott+Westerfeld&qid=1696972887&sr=8-1,Scott Westerfeld,Razorbill; Reprint edition,"September 7, 2006",312.0,14,3.1,71715
The Third Plate: Field Notes On The Future Of Food,https://www.amazon.com/Third-Plate-Field-Notes-Future/dp/0143127152/ref=sr_1_1?keywords=The+Third+Plate+by+Dan+Barber&qid=1697049185&sr=8-1,Dan Barber,Penguin Books; Reprint edition,"April 7, 2015",496.0,,3.0,37839
On The Devil'S Court,https://www.amazon.com/Devils-Court-Carl-Deuker/dp/031606727X/ref=sr_1_1?keywords=On+the+Devil%27s+Court+by+Carl+Deuker&qid=1696989154&sr=8-1,Carl Deuker,"Little, Brown Books for Young Readers; Reprint edition","September 1, 2008",208.0,12,4.9,70961
The Hammer Of Eden,https://www.amazon.com/Hammer-of-Eden/dp/1509864326/ref=sr_1_1?keywords=The+Hammer+of+Eden+by+Ken+Follett&qid=1696960980&sr=8-1,Ken Follett,Pan; New Edit/Cover edition,"May 30, 2019",576.0,18,1.8,20036
"The Machine Stops, The Celestial Omnibus, And Other Stories",https://www.amazon.com/Machine-Stops-Celestial-Omnibus-Stories/dp/1492980501/ref=sr_1_1?keywords=The+Celestial+Omnibus+by+E.+M.+Forster&qid=1697062313&sr=8-1,E M Forster,CreateSpace Independent Publishing Platform; 1st edition,"October 13, 2013",180.0,,3.9,97971
"The Girl Who Could Fly (Piper Mccloud, 1)",https://www.amazon.com/Girl-Who-Could-Fly/dp/1250072468/ref=sr_1_1?crid=95TLIKBZ58SE&keywords=The+Girl+Who+Could+Fly&qid=1680834244&s=books&sprefix=the+girl+who+could+fly%2Cstripbooks-intl-ship%2C742&sr=1-1,Victoria Forester,Square Fish; Reissue edition,"October 27, 2015",352.0,9,3.8,10086
Young Goodman Brown,https://www.amazon.com/Young-Goodman-Brown-Nathaniel-Hawthorne/dp/B084QLMXPK/ref=sr_1_3?keywords=Young+Goodman+Brown+by+Nathaniel+Hawthorne&qid=1697003268&sr=8-3,Nathaniel Hawthorne,Independently published,"February 16, 2020",26.0,,4.6,46976
Maggot Moon,https://www.amazon.com/Maggot-Moon-Sally-Gardner/dp/076367169X/ref=sr_1_1?keywords=Maggot+Moon+by+Sally+Gardner&qid=1697005856&sr=8-1,Sally Gardner,Candlewick; Illustrated edition,"Illustrated, September 9, 2014",288.0,12,2.9,44851
The Story Of An Hour (Tale Blazers),https://www.amazon.com/Story-Hour-Tale-Blazers/dp/078915479X/ref=sr_1_1?keywords=The+Story+of+an+Hour+by+Kate+Chopin&qid=1697003351&sr=8-1,Kate Chopin,Perfection Learning,"January 1, 2000",32.0,,1.0,65502
"Sacred Ground: Pluralism, Prejudice, And The Promise Of America",https://www.amazon.com/Sacred-Ground-Pluralism-Prejudice-Promise/dp/0807077526/ref=sr_1_1?keywords=Sacred+Ground+by+Eboo+Patel&qid=1697023680&sr=8-1,Eboo Patel,Beacon Press,"September 3, 2013",224.0,,3.1,92063
Point Omega,https://www.amazon.com/Point-Omega-Novel-Don-DeLillo/dp/1439169969/ref=sr_1_1?keywords=Point+Omega+by+Don+DeLillo&qid=1697470407&sr=8-1,Don Delillo,Scribner; Reprint edition,"December 14, 2010",128.0,,3.2,17581
"Divided We Fall (Divided We Fall, Book 1)",https://www.amazon.com/Divided-We-Fall-Trent-Reedy-audiobook/dp/B00KBAMBY2/ref=sr_1_1?crid=23PIX6Q8UZ4P1&keywords=Divided+We+Fall_Reedy&qid=1682518362&sprefix=divided+we+fall_reedy%2Caps%2C531&sr=8-1,Trent Reedy,Arthur A. Levine Books; Reprint edition,"December 30, 2014",384.0,14,3.5,86740
The Astonishing Color Of After,https://www.amazon.com/Astonishing-Color-After-Emily-X-R/dp/0316464015/ref=sr_1_1?keywords=The+Astonishing+Color+of+After+by+Emily+X.+R.+Pan&qid=1697023279&sr=8-1,Emily X.R. Pan,"Little, Brown Books for Young Readers","March 19, 2019",480.0,12,4.2,67478
The Lost Honor Of Katharina Blum (Penguin Classics),https://www.amazon.com/Lost-Honor-Katharina-Penguin-Classics/dp/014310540X/ref=sr_1_1?keywords=The+Lost+Honor+of+Katharina+Blum+by+Heinrich+B%C3%B6ll&qid=1697039490&sr=8-1,"Heinrich Böll, Leila Vennewitz",Penguin Books; 1st edition,"September 29, 2009",128.0,,3.6,74631
End Of Solitude,https://www.amazon.com/End-Solitude-Selected-Culture-Society/dp/1250858631/ref=sr_1_4?keywords=Solitude+and+Leadership+by+William+Deresiewicz&qid=1697023501&sr=8-4,William Deresiewicz,Holt Paperbacks,"August 8, 2023",320.0,,4.2,44547
The Second Mountain: The Quest For A Moral Life,https://www.amazon.com/Second-Mountain-Quest-Moral-Life/dp/0812983424/ref=sr_1_2?crid=2IK9ER0MJA3ZB&keywords=The+Moral+Bucket+List+David+Brooks&qid=1666687292&qu=eyJxc2MiOiIwLjg0IiwicXNhIjoiMC42NSIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+moral+bucket+list+david+brooks%2Caps%2C578&sr=8-2,David Brooks,Random House Trade Paperbacks,"May 26, 2020",384.0,,3.0,42640
V Is For Vengeance (A Kinsey Millhone Novel),https://www.amazon.com/V-Vengeance-Kinsey-Millhone-Novel/dp/0425250563/ref=sr_1_1?keywords=V+is+for+Vengeance+by+Sue+Grafton&qid=1696962877&sr=8-1,Sue Grafton,G.P. Putnam's Sons,"March 1, 2016",544.0,,4.8,964
One Hundred Years Of Solitude: Awarded The Premio Romulo Gallegos 1972 (Penguin Modern Classics),https://www.amazon.com/Hundred-Solitude-Gabriel-Garcia-Marquez/dp/038001503X/ref=sr_1_5?keywords=One+Hundred+Years+of+Solitude+by+Gabriel+Garc%C3%ADa+M%C3%A1rquez&qid=1697470721&sr=8-5,Gabriel Garcia Marquez,Penguin Classics; New ed. edition,"August 31, 2000",432.0,,2.8,66135
The Weight Of Silence,https://www.amazon.com/Weight-Silence-Heather-Gudenkauf/dp/077832740X/ref=sr_1_1?keywords=The+Weight+of+Silence+by+Heather+Gudenkauf&qid=1696984826&sr=8-1,Heather Gudenkauf,MIRA; Original edition,"July 28, 2009",384.0,,1.4,3997
The Obstacle Is The Way By Ryan Holiday Hardcover 2014,https://www.amazon.com/Obstacle-Ryan-Holiday-Hardcover-2014/dp/B09V8225Z1/ref=sr_1_2?crid=23Y3QAH27BON0&keywords=The+Obstacle+is+the+Way+Ryan+Holiday&qid=1666846065&qu=eyJxc2MiOiIxLjgwIiwicXNhIjoiMS43NiIsInFzcCI6IjEuNzQifQ%3D%3D&sprefix=the+obstacle+is+the+way+ryan+holiday%2Caps%2C568&sr=8-2,Ryan Holiday,Generic,"January 1, 2014",230.0,12,1.2,9544
Burnt Shadows: A Novel,https://www.amazon.com/Burnt-Shadows-Novel-Kamila-Shamsie/dp/0312551878/ref=sr_1_1?keywords=Burnt+Shadows+by+Kamila+Shamsie&qid=1696974789&sr=8-1,Kamila Shamsie,Picador; Original edition,"Deckle Edge, April 27, 2009",384.0,,1.7,38220
An Ember In The Ashes,https://www.amazon.com/Ember-Ashes-Sabaa-Tahir/dp/1595148043/ref=sr_1_1?keywords=An+Ember+in+the+Ashes+by+Sabaa+Tahir&qid=1697007213&sr=8-1,Sabaa Tahir,Razorbill; Reprint edition,"February 9, 2016",480.0,12,2.3,18382
Ruby Holler,https://www.amazon.com/Ruby-Holler-Sharon-Creech/dp/0060560150/ref=sr_1_1?keywords=Ruby+Holler+by+Sharon+Creech&qid=1697009502&sr=8-1,Sharon Creech,HarperCollins; Reprint edition,"April 24, 2012",310.0,9,4.3,85878
Tree Of Smoke,https://www.amazon.com/Tree-Smoke-Denis-Johnson/dp/0312427743/ref=sr_1_1?keywords=Tree+of+Smoke+by+Denis+Johnson&qid=1696979090&sr=8-1,Denis Johnson,Picador,"September 2, 2008",720.0,,3.2,71712
Exposure,https://www.amazon.com/Exposure-Helen-Dunmore/dp/0099559293/ref=sr_1_2?keywords=Exposure+by+Helen+Dunmore&qid=1696997840&sr=8-2,Dunmore  Helen,WINDMILL,"August 4, 2016",400.0,,1.6,59481
The Ginger Man,https://www.amazon.com/Ginger-Man-60th-Anniversary-Limited/dp/1843516462/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1688137062&sr=1-1,J. P. Donleavy,Grove Press,"July 13, 2010",368.0,,1.8,9139
Once Upon A Quinceanera: Coming Of Age In The Usa,https://www.amazon.com/Once-Upon-Quinceanera-Alvarez-2008-07-29/dp/B01FIZLOGA/ref=sr_1_1?keywords=Once+Upon+a+Quinceanera+by+Julia+Alvarez&qid=1697471298&sr=8-1,Julia Alvarez,Plume; Reprint edition,"July 29, 2008",275.0,,3.2,42707
Fablehaven Complete Set (Boxed Set): Fablehaven; Rise Of The Evening Star; Grip Of The Shadow Plague; Secrets Of The Dragon Sanctuary; Keys To The Demon Prison,https://www.amazon.com/Fablehaven-Complete-Set-Boxed-Sanctuary/dp/1442429771/ref=sr_1_1?keywords=Fablehaven+by+Brandon+Mull&qid=1697027689&sr=8-1,Brandon Mull,Aladdin; Boxed Set edition,"Illustrated, October 4, 2011",2512.0,9+,2.6,2279
African Queen,https://www.amazon.com/African-Queen-C-S-Forester/dp/0316289108/ref=sr_1_1?keywords=The+African+Queen+by+C.+S.+Forester&qid=1697051627&sr=8-1,C. S. Forester,Back Bay Books; Reprint edition,"June 30, 1984",257.0,,1.4,13557
"The Color Of Magic: A Discworld Novel (Discworld, 1)",https://www.amazon.com/Colour-Magic-Discworld-Book/dp/B09LZ36BHC/ref=sr_1_1?crid=3MRDASKBNBKVQ&keywords=discworld+pratchett&qid=1683035125&sprefix=discworld_pratchett%2Caps%2C402&sr=8-1,Terry Pratchett,Harper Perennial,"September 13, 2005",240.0,,3.5,83958
Walk In Their Shoes: Can One Person Change The World?,https://www.amazon.com/Walk-Their-Shoes-Person-Change/dp/1451683561/ref=sr_1_1?crid=138BM6BBIOEG6&keywords=Walk+in+Their+Shoes+Jim+Ziolkowski%2CJames+S.+Hirsch&qid=1666705884&sprefix=walk+in+their+shoes+jim+ziolkowski%2Caps%2C614&sr=8-1,Jim Ziolkowski,Simon & Schuster; Reprint edition,"June 17, 2014",272.0,,4.3,52900
"The Great Divergence: China, Europe, And The Making Of The Modern World Economy (Princeton Classics, 117)",https://www.amazon.com/Great-Divergence-Economy-Princeton-Classics/dp/0691217181/ref=sr_1_1?keywords=The+Great+Divergence&qid=1675169266&s=books&sr=1-1,Kenneth Pomeranz,Princeton University Press,"April 13, 2021",404.0,,2.9,65294
The Summons The King Of Torts,https://www.amazon.com/Summons-King-Torts-John-Grisham/dp/0091911079/ref=sr_1_5?keywords=The+King+of+Torts+by+John+Grisham&qid=1696987920&sr=8-5,John Grisham,Arrow Books,"January 1, 2005",0.0,,1.1,37835
The Eagle Has Landed,https://www.amazon.com/Eagle-Has-Landed-Jack-Higgins/dp/1405917520/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1678170724&sr=1-1,Jack Higgins,Penguin,"October 24, 2013",496.0,,3.6,84855
"Meet The Austins (Austin Family, 1)",https://www.amazon.com/Meet-Austins-Madeleine-LEngle/dp/B009I2HACW/ref=sr_1_1?keywords=Meet+the+Austins+by+Madeleine+L%27Engle&qid=1697007493&sr=8-1,Madeleine L'Engle,Square Fish,"September 2, 2008",240.0,12,4.7,16899
Understanding Media: The Extensions Of Man,https://www.amazon.com/Understanding-Media-Marshall-McLuhan/dp/0451627652/ref=sr_1_1?keywords=Understanding+Media+by+Marshall+McLuhan&qid=1697034148&sr=8-1,Marshall Mcluhan,The MIT Press; Reprint edition,"October 20, 1994",389.0,18,2.4,58415
A Boy At War: A Novel Of Pearl Harbor,https://www.amazon.com/Boy-War-Novel-Pearl-Harbor/dp/0689841604/ref=sr_1_1?keywords=A+Boy+at+War+by+Harry+Mazer&qid=1697035290&sr=8-1,Harry Mazer,Simon & Schuster Books for Young Readers; Reprint edition,"November 1, 2002",112.0,10,2.7,21980
Banker To The Poor: Micro-Lending And The Battle Against World Poverty,https://www.amazon.com/Banker-Poor-Micro-Lending-Against-Poverty/dp/1586481983/ref=sr_1_1?keywords=Banker+to+the+Poor+by+Muhammad+Yunus&qid=1696997212&sr=8-1,Muhammad Yunus,PublicAffairs; Later Printing edition,"January 8, 2008",273.0,,2.0,20695
"Writing My Wrongs: Life, Death, And Redemption In An American Prison",https://www.amazon.com/Writing-My-Wrongs-Redemption-American/dp/1101907312/ref=sr_1_1?keywords=Writing+My+Wrongs+by+Shaka+Senghor&qid=1696964291&sr=8-1,Shaka Senghor,Convergent Books; Reprint edition,"January 31, 2017",288.0,,3.1,56822
A Curse Dark As Gold,https://www.amazon.com/Curse-Dark-as-Gold/dp/0439895766/ref=sr_1_1?keywords=A+Curse+Dark+As+Gold+by+Elizabeth+C.+Bunce&qid=1696979036&sr=8-1,Elizabeth C. Bunce,Scholastic Paperbacks; 1st edition,"May 1, 2010",400.0,12,2.7,6805
[Debt Of Honor] [By: Clancy Tom],https://www.amazon.com/Debt-of-Honor-Tom-Clancy-audiobook/dp/B004JWM6B6/ref=sr_1_1?crid=1XPGY3N2XRZ0Z&keywords=Debt+of+Honor+Tom+Clancy&qid=1666807050&qu=eyJxc2MiOiIyLjM2IiwicXNhIjoiMS42MyIsInFzcCI6IjAuOTkifQ%3D%3D&sprefix=debt+of+honor+tom+clancy%2Caps%2C515&sr=8-1,Tom Clancytom Clancy,,,,,4.2,88470
Hedda Gabler,https://www.amazon.com/Hedda-Gabler-Henrik-Ibsen/dp/1495220966/ref=sr_1_4?keywords=Hedda+Gabler+by+Henrik+Ibsen&qid=1697000312&sr=8-4,"Henrik Ibsen, William Archer",CreateSpace Independent Publishing Platform,"January 16, 2014",144.0,,3.1,81060
The Monsters Of Templeton: A Novel,https://www.amazon.com/Monsters-Templeton-Novel-Lauren-Groff/dp/031643471X/ref=sr_1_1?keywords=The+Monsters+of+Templeton+by+Lauren+Groff&qid=1697482086&sr=8-1,Lauren Groff,Hachette Books; Reprint edition,"Illustrated, July 13, 2016",384.0,,4.8,69684
The Dovekeepers,https://www.amazon.com/Dovekeepers-Novel-Alice-Hoffman/dp/1451617488/ref=sr_1_1?crid=3SOS941LWOM7C&keywords=The+Dovekeepers+by+Alice+Hoffman&qid=1673771101&s=books&sprefix=the+dovekeepers+by+alice+hoffman%2Cstripbooks-intl-ship%2C618&sr=1-1,Alice Hoffman,Scribner; Reprint edition,"April 3, 2012",528.0,,1.8,6905
The Bean Trees: A Novel,https://www.amazon.com/Bean-Trees-Novel-Barbara-Kingsolver/dp/0061097314/ref=sr_1_1?keywords=The+Bean+Trees+by+Barbara+Kingsolver&qid=1696999583&sr=8-1,Barbara Kingsolver,Harper Perennial Modern Classics; Reprint edition,"Deckle Edge, May 19, 2009",256.0,,1.8,13393
High Price: A Neuroscientist'S Journey Of Self-Discovery That Challenges Everything You Know About Drugs And Society (P.S.),https://www.amazon.com/High-Price-Neuroscientists-Self-Discovery-Challenges/dp/0062015893/ref=sr_1_1?keywords=High+Price+by+Carl+Hart&qid=1697025864&sr=8-1,Carl Hart,Harper Perennial; Reprint edition,"June 10, 2014",368.0,,1.1,89284
The Alphabet Versus The Goddess: The Conflict Between Word And Image (Compass),https://www.amazon.com/Alphabet-Versus-Goddess-Conflict-Between/dp/0140196013/ref=sr_1_1?keywords=The+Alphabet+Versus+the+Goddess+by+Leonard+Shlain&qid=1697017196&sr=8-1,Leonard Shlain,Penguin Books,"September 1, 1999",464.0,,4.0,9536
Stones From The River,https://www.amazon.com/Stones-River-Ursula-Hegi/dp/068484477X/ref=sr_1_1?keywords=Stones+From+the+River+by+Ursula+Hegi&qid=1697041162&sr=8-1,Ursula Hegi,Simon & Schuster; Reprint Edition,"March 1, 1995",525.0,,1.1,44913
Daisy Miller (Dover Thrift Editions: Classic Novels),https://www.amazon.com/Daisy-Miller-Classics-Henry-James/dp/0812504402/ref=sr_1_1?keywords=Daisy+Miller+by+Henry+James&qid=1697002701&sr=8-1,Henry James,Dover Publications; Revised ed. edition,"October 3, 1995",64.0,14,2.9,41282
The Loved One,https://www.amazon.com/Loved-One-Evelyn-Waugh/dp/031621647X/ref=sr_1_1?keywords=The+Loved+One+by+Evelyn+Waugh&qid=1697052129&sr=8-1,Evelyn Waugh,Back Bay Books,"December 11, 2012",176.0,,1.8,53620
The Man Who Knew Infinity: A Life Of The Genius Ramanujan,https://www.amazon.com/Man-Who-Knew-Infinity-Ramanujan/dp/1476763496/ref=sr_1_1?keywords=The+Man+Who+Knew+Infinity+by+Robert+Kanigel&qid=1697053971&sr=8-1,Robert Kanigel,Washington Square Press; Media Tie-In edition,"Illustrated, April 26, 2016",464.0,,4.1,75997
Seedfolks,https://www.amazon.com/Seedfolks-Paul-Fleischman/dp/0064472078/ref=sr_1_1?keywords=Seedfolks+by+Paul+Fleischman&qid=1697028647&sr=8-1,Paul Fleischman,HarperTrophy; 1st edition,"December 14, 2004",70.0,,3.2,57422
Spanking Shakespeare,https://www.amazon.com/Spanking-Shakespeare-Jake-Wizner-2008-10-28/dp/B01FGL2J4C/ref=sr_1_1?keywords=Spanking+Shakespeare+by+Jake+Wizner&qid=1696963721&sr=8-1,Jake Wizner,Ember; Reprint edition,"October 28, 2008",304.0,14,4.4,24591
Heartless,https://www.amazon.com/Heartless-Marissa-Meyer/dp/1250148189/ref=sr_1_1?keywords=Heartless+by+Marissa+Meyer&qid=1696997029&sr=8-1,Marissa Meyer,Square Fish; Reprint edition,"Illustrated, May 1, 2018",480.0,12,2.4,15238
Garden Spells: A Novel (Waverly Family),https://www.amazon.com/Garden-Spells-Novel-Waverly-Family/dp/055338483X/ref=sr_1_1?keywords=Garden+Spells+by+Sarah+Addison+Allen&qid=1697054310&sr=8-1,Sarah Addison Allen,Bantam Discovery; Reprint edition,"April 29, 2008",320.0,,2.7,65755
The Discarded Image: An Introduction To Medieval And Renaissance Literature (Canto Classics),https://www.amazon.com/Discarded-Image-Introduction-Renaissance-Literature/dp/1107604702/ref=sr_1_1?keywords=The+Discarded+Image+by+C.+S.+Lewis&qid=1697056313&sr=8-1,C. S. Lewis,Cambridge University Press; Reprint edition,"March 30, 2012",242.0,,2.7,14923
La Increíble Y Triste Historia De La Cándida Eréndira Y De Su Abuela Desalmada / The Incredible And Sad Tale Of Innocent Eréndira And Her Heartless Grandmo (Spanish Edition),https://www.amazon.com/incre%C3%ADble-historia-c%C3%A1ndida-Er%C3%A9ndira-desalmada/dp/0307475786/ref=sr_1_4?keywords=Innocent+Erendira+by+Gabriel+Garc%C3%ADa+M%C3%A1rquez&qid=1697011340&sr=8-4,Gabriel García Márquez,Vintage Espanol; Reprint edition,"August 31, 2010",160.0,,3.2,90185
Joyland (Hard Case Crime),https://www.amazon.com/Joyland-Hard-Case-Crime-Stephen/dp/1781162646/ref=sr_1_1?keywords=Joyland+by+Stephen+King&qid=1697060446&sr=8-1,Stephen King,Hard Case Crime; First Edition,"June 4, 2013",288.0,,1.2,39678
The Last Letter From Your Lover: A Novel,https://www.amazon.com/Last-Letter-Your-Lover-Novel/dp/0143121103/ref=sr_1_1?keywords=The+Last+Letter+From+Your+Lover+by+Jojo+Moyes&qid=1697041789&sr=8-1,Jojo Moyes,Penguin Books; Reprint edition,"June 26, 2012",432.0,,4.0,36720
Dreams In A Time Of War: A Childhood Memoir,https://www.amazon.com/Dreams-Time-War-Childhood-Memoir/dp/0307476219/ref=sr_1_2?keywords=Dreams+in+a+Time+of+War+by+Ng%C5%A9g%C4%A9+wa+Thiong%27o&qid=1696988337&sr=8-2,Ngugi Wa Thiong'O,Anchor; Illustrated edition,"Illustrated, March 8, 2011",272.0,,3.8,37268
Dover Beach,https://www.amazon.com/Dover-Beach-Leslie-Thomas/dp/0434013269/ref=sr_1_1?keywords=Dover+Beach+by+Leslie+Thomas&qid=1697029256&sr=8-1,Leslie Thomas,,,,,3.2,44832
The Probability Of Miracles,https://www.amazon.com/Probability-Miracles-Wendy-Wunder/dp/1595143688/ref=sr_1_1?keywords=The+Probability+Of+Miracles+by+Wendy+Wunder&qid=1696976709&sr=8-1,Wendy Wunder,Razorbill; Reprint edition,"July 5, 2012",336.0,14,4.9,77562
The Looming Tower: Al-Qaeda And The Road To 9/11,https://www.amazon.com/Looming-Tower-Al-Qaeda-Road-11/dp/1400030846/ref=sr_1_1?keywords=The+Looming+Tower+by+Lawrence+Wright&qid=1697053564&sr=8-1,Lawrence Wright,Knopf Doubleday Publishing Group; Reprint edition,"August 21, 2007",540.0,,3.5,3593
Three Essays On The Theory Of Sexuality,https://www.amazon.com/Three-Essays-Theory-Sexuality-Sigmund/dp/0465097081/ref=sr_1_3?keywords=Three+Essays+on+the+Theory+of+Sexuality+by+Sigmund+Freud&qid=1696974099&sr=8-3,"Sigmund Freud, James Strachey, Steven Marcus",Basic Books; Revised edition,"February 18, 2000",192.0,,3.2,30720
"Blue Lily, Lily Blue (The Raven Cycle)",https://www.amazon.com/Blue-Lily-Raven-Cycle/dp/0545424976/ref=sr_1_1?keywords=Blue+Lily%2C+Lily+Blue+by+Maggie+Stiefvater&qid=1697024051&sr=8-1,Maggie Stiefvater,Scholastic Press; Reprint edition,"December 29, 2015",400.0,14,1.0,3873
Dying To Know You,https://www.amazon.com/Dying-Know-You-Aidan-Chambers/dp/1419707949/ref=sr_1_1?keywords=Dying+to+Know+You+by+Aidan+Chambers&qid=1696960829&sr=8-1,Aidan Chambers,Amulet Paperbacks; Reprint edition,"September 3, 2013",288.0,13,1.8,46324
A Year In Provence,https://www.amazon.com/Year-Provence-Peter-Mayle/dp/0679731148/ref=sr_1_1?keywords=A+Year+in+Provence+by+Peter+Mayle&qid=1697049864&sr=8-1,Peter Mayle,Vintage,"June 4, 1991",224.0,,2.9,11952
The Bottom Billion: Why The Poorest Countries Are Failing And What Can Be Done About It,https://www.amazon.com/Bottom-Billion-Poorest-Countries-Failing/dp/0195373383/ref=sr_1_1?keywords=The+Bottom+Billion+by+Paul+Collier&qid=1696981453&sr=8-1,Paul Collier,Oxford University Press; 1st edition,"August 22, 2008",224.0,,4.5,12668
