title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
War Is A Force That Gives Us Meaning,https://www.amazon.com/War-Force-that-Gives-Meaning/dp/1610393597/ref=sr_1_1?keywords=War+Is+a+Force+That+Gives+Us+Meaning+by+Chris+Hedges&qid=1697041542&sr=8-1,Chris Hedges,PublicAffairs; Reprint edition,"April 8, 2014",224.0,,4.9,40901
"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity",https://www.amazon.com/Seeking-Allah-Finding-Jesus-Christianity/dp/0310515025/ref=sr_1_3?keywords=Seeking+Allah%2C+Finding+Jesus+by+Nabeel+Qureshi&qid=1696990075&sr=8-3,Nabeel Qureshi,Zondervan,"February 11, 2014",304.0,,1.7,11481
The Last Kingdom (The Saxon Chronicles Series #1),https://www.amazon.com/Last-Kingdom-Saxon-Chronicles/dp/0060887184/ref=sr_1_1?keywords=The+Last+Kingdom+by+Bernard+Cornwell&qid=1696989324&sr=8-1,Bernard Cornwell,HarperCollins; Repack edition,"January 3, 2006",368.0,14,2.6,25949
Easter Island: A Novel,https://www.amazon.com/Easter-Island-Novel-Jennifer-Vanderbes/dp/0385336748/ref=sr_1_1?keywords=Easter+Island+by+Jennifer+Vanderbes&qid=1696986917&sr=8-1,Jennifer Vanderbes,Dial Press Trade Paperback; Reprint edition,"June 1, 2004",320.0,,3.5,66215
The Art Of Choosing,https://www.amazon.com/Art-Choosing-Sheena-Iyengar/dp/0446504114/ref=sr_1_1?keywords=The+Art+of+Choosing+by+Sheena+Iyengar&qid=1696986885&sr=8-1,Sheena Iyengar,Twelve; Reprint edition,"Illustrated, March 9, 2011",368.0,,4.6,95212
"Meet The Austins (Austin Family, 1)",https://www.amazon.com/Meet-Austins-Madeleine-LEngle/dp/B009I2HACW/ref=sr_1_1?keywords=Meet+the+Austins+by+Madeleine+L%27Engle&qid=1697007493&sr=8-1,Madeleine L'Engle,Square Fish,"September 2, 2008",240.0,12,4.4,98551
See You In The Cosmos,https://www.amazon.com/See-You-Cosmos-Jack-Cheng/dp/0399186387/ref=sr_1_1?keywords=See+You+in+the+Cosmos+by+Jack+Cheng&qid=1697002548&sr=8-1,Jack Cheng,Puffin Books; Reprint edition,"May 15, 2018",320.0,10,2.6,29564
The Memory Of Love,https://www.amazon.com/Memory-Love-Aminatta-Forna/dp/080214568X/ref=sr_1_1?keywords=The+Memory+of+Love+by+Aminatta+Forna&qid=1697037170&sr=8-1,Aminatta Forna,Grove Press; Reprint edition,"September 13, 2011",464.0,,4.6,29608
Children Of The Dust Bowl: The True Story Of The School At Weedpatch Camp,https://www.amazon.com/Children-Dust-Bowl-School-Weedpatch/dp/0517880946/ref=sr_1_1?crid=11K1ZZ0ZSJZ5C&keywords=children+of+the+dust+stanley&qid=1682870563&s=instant-video&sprefix=children+of+the+dus%2Cinstant-video%2C499&sr=1-1,Jerry Stanley,Yearling; First Edition,"January 1, 1992",85.0,8,2.1,89476
"Magyk (Septimus Heap, Book 1)",https://www.amazon.com/Magyk-Septimus-Heap-Book-1/dp/0060577339/ref=sr_1_1?keywords=Magyk+by+Angie+Sage&qid=1696997415&sr=8-1,Angie Sage,Katherine Tegen Books; Reprint edition,"Illustrated, March 14, 2006",608.0,8,1.2,42793
"The Beekeeper'S Apprentice: Or, On The Segregation Of The Queen (A Mary Russell Mystery, 1)",https://www.amazon.com/Beekeepers-Apprentice-Segregation-Queen/dp/0613071573/ref=sr_1_1?keywords=The+Beekeeper%27s+Apprentice+by+Laurie+R.+King&qid=1697000960&sr=8-1,Laurie R. King,"Picador; Special edition, 20th Anniversary","Special Edition, May 27, 2014",368.0,,4.0,3285
"Paper Princess: A Novel (The Royals, 1)",https://www.amazon.com/Paper-Princess-Royals-Erin-Watt/dp/1682304566/ref=sr_1_1?keywords=Paper+Princess&qid=1678454781&s=books&sr=1-1,Erin Watt,EverAfter Romance,"April 4, 2016",370.0,16,1.7,62889
The Rapture Of Canaan,https://www.amazon.com/Rapture-Canaan-Sheri-Reynolds/dp/0425162443/ref=sr_1_1?keywords=The+Rapture+of+Canaan+by+Sheri+Reynolds&qid=1697082293&sr=8-1,Sheri Reynolds,Berkley Books,"January 1, 1997",320.0,,3.2,88796
"The Son Of Neptune (Heroes Of Olympus, Book 2)",https://www.amazon.com/Son-Neptune-Heroes-Olympus-Book/dp/1423141997/ref=sr_1_1?keywords=The+Son+of+Neptune+by+Rick+Riordan&qid=1697006597&sr=8-1,Rick Riordan,Disney Hyperion; Reprint edition,"July 2, 2013",560.0,9,4.5,99559
The Professor'S House (Vintage Classics),https://www.amazon.com/Professors-House-Vintage-Classics/dp/0679731806/ref=sr_1_1?keywords=The+Professor%27s+House+by+Willa+Cather&qid=1697043212&sr=8-1,Willa Cather,Vintage; Reissue edition,"October 31, 1990",258.0,,1.2,33080
The Appeal: A Novel,https://www.amazon.com/Appeal-Novel-John-Grisham/dp/0385515049/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1678190744&sr=1-1,John Grisham,Anchor; Reprint edition,"November 18, 2008",496.0,,3.3,41992
"Far From The Tree: Parents, Children And The Search For Identity",https://www.amazon.com/Far-Tree-Parents-Children-Identity/dp/0743236726/ref=sr_1_1?keywords=Far+from+the+Tree+by+Andrew+Solomon&qid=1696985889&sr=8-1,Andrew Solomon,Scribner; Reprint edition,"October 1, 2013",976.0,,2.8,89083
A Piece Of The World: A Novel,https://www.amazon.com/Piece-World-Christina-Baker-Kline/dp/0062356275/ref=sr_1_1?keywords=A+Piece+of+the+World&qid=1679812727&sr=8-1,Christina Baker Kline,Mariner Books; Reprint edition,"January 30, 2018",352.0,,3.4,77032
The Great War And Modern Memory,https://www.amazon.com/Great-War-Modern-Memory/dp/0199971951/ref=sr_1_1?keywords=The+Great+War+and+Modern+Memory+by+Paul+Fussell&qid=1697021736&sr=8-1,Paul Fussell,Oxford University Press; New edition,"June 12, 2013",414.0,1,4.9,29542
Working With Emotional Intelligence,https://www.amazon.com/Working-Emotional-Intelligence-Daniel-Goleman/dp/0553378589/ref=sr_1_1?keywords=Working+with+Emotional+Intelligence+by+Daniel+Goleman&qid=1696997355&sr=8-1,Daniel Goleman,Bantam; Reprint edition,"January 4, 2000",400.0,,2.7,51825
A Walk Across The Sun: A Novel. Corban Addison,https://www.amazon.com/walk-across-sun-novel-addison/dp/0857388215/ref=sr_1_2?keywords=A+Walk+Across+The+Sun+by+Corban+Addison&qid=1696981200&sr=8-2,Corban Addison,Quercus,"International Edition, April 1, 2014",528.0,,3.0,71689
"Kobe Bryant, 2Nd Edition (Amazing Athletes)",https://www.amazon.com/Kobe-Bryant-2nd-Amazing-Athletes/dp/0761357521/ref=sr_1_1?keywords=Kobe+Bryant+by+Jeff+Savage&qid=1697020863&sr=8-1,Jeff Savage,Lerner Publishing Group; Revised edition,"Illustrated, August 1, 2010",32.0,7,2.1,80332
All Is Not Forgotten,https://www.amazon.com/All-Not-Forgotten-Wendy-Walker/dp/1250097932/ref=sr_1_1?keywords=All+Is+Not+Forgotten+by+Wendy+Walker&qid=1696977004&sr=8-1,Wendy Walker,Griffin; Reprint edition,"July 18, 2017",348.0,,1.3,95570
Two Trains Running,https://www.amazon.com/Two-Trains-Running-August-Wilson/dp/0452269296/ref=sr_1_1?keywords=Two+Trains+Running+by+August+Wilson&qid=1697026915&sr=8-1,August Wilson,Penguin Publishing Group; Reprint edition,"January 1, 1993",128.0,,4.5,22836
"The Black Count: Glory, Revolution, Betrayal, And The Real Count Of Monte Cristo",https://www.amazon.com/Black-Count-Revolution-Betrayal-Cristo/dp/0307382478/ref=sr_1_1?keywords=The+Black+Count+by+Tom+Reiss&qid=1696986988&sr=8-1,Tom Reiss,Crown; NO-VALUE edition,"May 14, 2013",432.0,,1.2,45524
The Runaway Jury: A Novel,https://www.amazon.com/Runaway-Jury-Novel-John-Grisham/dp/0345531949/ref=sr_1_1?keywords=The+Runaway+Jury+by+John+Grisham&qid=1697018262&sr=8-1,John Grisham,Anchor,"April 25, 2006",464.0,,4.6,97363
The Heart Goes Last: A Novel,https://www.amazon.com/Heart-Goes-Last-Novel/dp/1101912367/ref=sr_1_1?crid=39KCWUMZFLJ7&keywords=The+Heart+Goes+Last&qid=1678414339&s=books&sprefix=the+heart+goes+last%2Cstripbooks-intl-ship%2C320&sr=1-1,Margaret Atwood,Anchor; Reprint edition,"August 9, 2016",400.0,,4.1,51264
Secret Daughter: A Novel,https://www.amazon.com/Secret-Daughter-Shilpi-Somaya-Gowda/dp/0061928356/ref=sr_1_1?keywords=Secret+Daughter+by+Shilpi+Somaya+Gowda&qid=1697027392&sr=8-1,Shilpi Somaya Gowda,William Morrow Paperbacks; Reprint edition,"April 5, 2011",368.0,,1.0,96673
Storm Catchers 2021,https://www.amazon.com/Storm-Catchers-Tim-Bowler/dp/0192754459/ref=sr_1_1?keywords=Storm+Catchers+by+Tim+Bowler&qid=1696988309&sr=8-1,Tim Bowler,"Oxford University Press España, S.A.; Revised ed. edition","August 1, 2007",191.0,16,4.1,32568
The Harbinger: The Ancient Mystery That Holds The Secret Of America'S Future,https://www.amazon.com/Harbinger-Ancient-Mystery-Secret-Americas/dp/161638610X/ref=sr_1_1?keywords=The+Harbinger+by+Jonathan+Cahn&qid=1697061986&sr=8-1,Jonathan Cahn,Frontline,"January 3, 2012",272.0,,2.9,22405
The Astonishing Adventures Of Fanboy And Goth Girl,https://www.amazon.com/Astonishing-Adventures-Fanboy-Goth-Girl/dp/0618723927/ref=sr_1_1?keywords=The+Astonishing+Adventures+of+Fanboy+and+Goth+Girl+by+Barry+Lyga&qid=1696975685&sr=8-1,Barry Lyga,Clarion Books; Reprint edition,"September 24, 2007",320.0,12,1.5,80246
"Poison Study (Study, Book 1)",https://www.amazon.com/Poison-Study-Book-1/dp/0778324338/ref=sr_1_5?keywords=Poison+Study+by+Maria+V.+Snyder&qid=1697021195&sr=8-5,Maria V. Snyder,MIRA,"February 27, 2007",416.0,,2.1,8278
All The Birds In The Sky,https://www.amazon.com/All-Birds-Charlie-Jane-Anders/dp/0765379953/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1673531622&sr=1-1,Charlie Jane Anders,Tor Books; Reprint edition,"April 11, 2017",320.0,,3.2,22216
"This I Believe Ii: More Personal Philosophies Of Remarkable Men And Women (This I Believe, 2)",https://www.amazon.com/This-I-Believe-II-audiobook/dp/B001H44FLI/ref=sr_1_1?crid=1XGAE6YU9ADQP&keywords=This+I+Believe+II_Dan+Gediman&qid=1682027434&s=audible&sprefix=this+i+believe+ii_dan+gediman%2Caudible%2C543&sr=1-1,Jay Allison,Holt Paperbacks; 1st edition,"July 21, 2009",288.0,,2.0,71281
Short Nights Of The Shadow Catcher: The Epic Life And Immortal Photographs Of Edward Curtis,https://www.amazon.com/Short-Nights-Shadow-Catcher-Photographs/dp/0544102762/ref=sr_1_1?keywords=Short+Nights+of+the+Shadow+Catcher+by+Timothy+Egan&qid=1697033178&sr=8-1,Timothy Egan,Mariner Books; Reprint edition,"Illustrated, August 6, 2013",384.0,,2.5,24697
Farewell To Manzanar,https://www.amazon.com/Farewell-Manzanar-Jeanne-Wakatsuki-Houston/dp/0329050133/ref=sr_1_2?crid=3UT7TMTAWBO8A&keywords=Farewell+to+Manzanar_Houston%2C+James+D.+Houston&qid=1683084572&sprefix=farewell+to+manzanar_houston%2C+james%2Caps%2C606&sr=8-2,Jeanne Wakatsuki Houston; James D. Houston,Bantam Books,"January 1, 1974",145.0,,2.5,59547
The Probability Of Miracles,https://www.amazon.com/Probability-Miracles-Wendy-Wunder/dp/1595143688/ref=sr_1_1?keywords=The+Probability+Of+Miracles+by+Wendy+Wunder&qid=1696976709&sr=8-1,Wendy Wunder,Razorbill; Reprint edition,"July 5, 2012",336.0,14,3.4,41012
"Eighth Grade Bites (Chronicles Of Vladimir Tod, Book 1)",https://www.amazon.com/Eighth-Grade-Bites-Chronicles-Vladimir/dp/0142411876/ref=sr_1_1?keywords=Eighth+Grade+Bites+by+Heather+Brewer&qid=1697008721&sr=8-1,Heather Brewer,Speak; Reprint edition,"January 1, 2008",182.0,12,1.4,60514
A Painted House: A Novel,https://www.amazon.com/Painted-House-Novel-John-Grisham/dp/034553204X/ref=sr_1_1?keywords=A+Painted+House+by+John+Grisham&qid=1696963858&sr=8-1,John Grisham,Anchor; Reprint edition,"February 3, 2004",384.0,,1.8,49431
The Affair (8) (Strangers And Brothers),https://www.amazon.com/Affair-Strangers-Brothers-C-P-Snow/dp/1842324276/ref=sr_1_3?keywords=The+Affair+by+C.+P.+Snow&qid=1696963182&sr=8-3,C.P. Snow,House of Stratus,"September 23, 2008",360.0,,4.9,2053
Green Angel,https://www.amazon.com/Green-Angel-Alice-Hoffman/dp/0439443857/ref=sr_1_1?keywords=Green+Angel+by+Alice+Hoffman&qid=1697082084&sr=8-1,Alice Hoffman,Scholastic Paperbacks,"May 1, 2004",128.0,12,2.1,40544
The Wreckers (The High Seas Trilogy),https://www.amazon.com/Wreckers-High-Seas-Trilogy/dp/0440415454/ref=sr_1_1?keywords=The+Wreckers+by+Iain+Lawrence&qid=1696961120&sr=8-1,Iain Lawrence,Yearling; First Edition Thus,"November 9, 1999",224.0,10,3.5,93575
Walk In Their Shoes: Can One Person Change The World?,https://www.amazon.com/Walk-Their-Shoes-Person-Change/dp/1451683561/ref=sr_1_1?crid=138BM6BBIOEG6&keywords=Walk+in+Their+Shoes+Jim+Ziolkowski%2CJames+S.+Hirsch&qid=1666705884&sprefix=walk+in+their+shoes+jim+ziolkowski%2Caps%2C614&sr=8-1,Jim Ziolkowski,Simon & Schuster; Reprint edition,"June 17, 2014",272.0,,3.7,89281
Funny Girl (Panorama De Narrativas) (Spanish Edition),https://www.amazon.com/Funny-Girl-Panorama-narrativas-Spanish-ebook/dp/B01EXL6E5Q/ref=sr_1_2?crid=17YCNG7RFOWZE&keywords=Funny+Girl_Hornby&qid=1682291512&sprefix=funny+girl_hornby%2Caps%2C388&sr=8-2,Nick Hornby,Editorial Anagrama; 1st edition,"May 11, 2016",408.0,,5.0,63939
Invitation To The Game,https://www.amazon.com/Invitation-to-the-Game/dp/0663562600/ref=sr_1_1?keywords=Invitation+to+the+Game+by+Monica+Hughes&qid=1696986291&sr=8-1,Unknown,Silver Burdett Ginn Religion,"January 1, 1993",,,4.8,79637
Young Goodman Brown,https://www.amazon.com/Young-Goodman-Brown-Nathaniel-Hawthorne/dp/B084QLMXPK/ref=sr_1_3?keywords=Young+Goodman+Brown+by+Nathaniel+Hawthorne&qid=1697003268&sr=8-3,Nathaniel Hawthorne,Independently published,"February 16, 2020",26.0,,1.8,30590
Boomsday,https://www.amazon.com/Boomsday-Christopher-Buckley-ebook/dp/B000PE0FDI/ref=sr_1_1?crid=2F32ME728R2ZK&keywords=Boomsday+Christopher+Buckley&qid=1666696596&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=boomsday+christopher%2Caps%2C719&sr=8-1,Christopher Buckley,Grand Central Publishing; Reprint edition,"May 16, 2008",337.0,,3.6,74443
"The Elements Of Journalism, Revised And Updated 3Rd Edition: What Newspeople Should Know And The Public Should Expect",https://www.amazon.com/Elements-Journalism-Revised-Updated-3rd/dp/0804136785/ref=sr_1_1?crid=20LX4VHE4P3JA&keywords=The+Elements+of+Journalism_Tom+Rosenstiel&qid=1682008389&s=instant-video&sprefix=the+elements+of+journalism_tom+rose%2Cinstant-video%2C590&sr=1-1,Bill Kovach,Crown; Updated edition,"April 1, 2014",352.0,1,4.8,43176
Losers Take All: A Novel,https://www.amazon.com/Losers-Take-All-David-Klass/dp/1250090598/ref=sr_1_1?keywords=Losers+Take+All+by+David+Klass&qid=1697472492&sr=8-1,David Klass,Square Fish; Reprint edition,"December 20, 2016",336.0,12,1.6,86394
The Pale King,https://www.amazon.com/Pale-King-David-Foster-Wallace/dp/0316074225/ref=sr_1_1?keywords=The+Pale+King+by+David+Foster+Wallace&qid=1697052712&sr=8-1,David Foster Wallace,Back Bay Books; Reprint edition,"April 10, 2012",592.0,,3.7,81551
Birthmarked,https://www.amazon.com/Birthmarked-Caragh-M-OBrien/dp/0312674724/ref=sr_1_1?keywords=Birthmarked+by+Caragh+M.+O%27Brien&qid=1696986434&sr=8-1,Caragh M. O'Brien,Square Fish; Illustrated edition,"January 1, 2011",384.0,12,1.9,19285
Hedda Gabler,https://www.amazon.com/Hedda-Gabler-Henrik-Ibsen/dp/1495220966/ref=sr_1_4?keywords=Hedda+Gabler+by+Henrik+Ibsen&qid=1697000312&sr=8-4,"Henrik Ibsen, William Archer",CreateSpace Independent Publishing Platform,"January 16, 2014",144.0,,4.1,21623
The Boy Who Saved Baseball,https://www.amazon.com/Boy-Who-Saved-Baseball/dp/0142402869/ref=sr_1_4?keywords=The+Boy+Who+Saved+Baseball+by+John+H.+Ritter&qid=1696997069&sr=8-4,John Ritter,Viking Books for Young Readers; Reprint edition,"March 17, 2005",224.0,8,1.8,56692
This Is Not My Hat,https://www.amazon.com/This-Not-Hat-Jon-Klassen/dp/0763655996/ref=sr_1_1?keywords=This+Is+Not+My+Hat+by+Jon+Klassen&qid=1697040587&sr=8-1,Klassen  Jon,WALKER BOOKS,"July 4, 2014",,2,1.5,35016
The Supernaturalist: The Graphic Novel,https://www.amazon.com/Supernaturalist-Graphic-Novel-Eoin-Colfer/dp/0786848804/ref=sr_1_4?keywords=The+Supernaturalist+by+Eoin+Colfer&qid=1697016870&sr=8-4,"Eoin Colfer, Andrew Donkin, Paolo Lamanna",Hyperion Book CH; Reprint edition,"July 10, 2012",128.0,10,4.7,71036
Unselfie: Why Empathetic Kids Succeed In Our All-About-Me World,https://www.amazon.com/UnSelfie-Empathetic-Succeed-All-About-Me-World/dp/1501110071/ref=sr_1_1?keywords=UnSelfie+by+Michele+Borba&qid=1697033943&sr=8-1,Michele Borba Dr.,Touchstone; Reprint edition,"May 23, 2017",304.0,,4.6,91736
La Increíble Y Triste Historia De La Cándida Eréndira Y De Su Abuela Desalmada / The Incredible And Sad Tale Of Innocent Eréndira And Her Heartless Grandmo (Spanish Edition),https://www.amazon.com/incre%C3%ADble-historia-c%C3%A1ndida-Er%C3%A9ndira-desalmada/dp/0307475786/ref=sr_1_4?keywords=Innocent+Erendira+by+Gabriel+Garc%C3%ADa+M%C3%A1rquez&qid=1697011340&sr=8-4,Gabriel García Márquez,Vintage Espanol; Reprint edition,"August 31, 2010",160.0,,4.8,70610
The Loved One,https://www.amazon.com/Loved-One-Evelyn-Waugh/dp/031621647X/ref=sr_1_1?keywords=The+Loved+One+by+Evelyn+Waugh&qid=1697052129&sr=8-1,Evelyn Waugh,Back Bay Books,"December 11, 2012",176.0,,3.4,52593
"Luther: Der Mann, Der Gott Neu Entdeckte",https://www.amazon.com/Luther-Mann-Gott-neu-entdeckte/dp/3775158251/ref=sr_1_3?keywords=Martin+Luther%3A+The+Man+Who+Rediscovered+God+and+Changed+the+World+by+Eric+Metaxas&qid=1697020941&sr=8-3,Eric Metaxas,SCM Hänssler,"September 2, 2019",0.0,,2.0,95159
When Work Disappears : The World Of The New Urban Poor,https://www.amazon.com/When-Work-Disappears-World-Urban/dp/0679724176/ref=sr_1_1?keywords=When+Work+Disappears+by+William+Julius+Wilson&qid=1696998271&sr=8-1,William Julius Wilson,Vintage; First Edition,"July 29, 1997",322.0,,2.8,61179
Behind The Mask Of Chivalry: The Making Of The Second Ku Klux Klan,https://www.amazon.com/Behind-Mask-Chivalry-Making-Second/dp/0195098366/ref=sr_1_1?keywords=Behind+the+Mask+of+Chivalry+by+Nancy+Maclean&qid=1696976728&sr=8-1,Nancy K. Maclean,Oxford University Press; First Edition,"July 13, 1995",336.0,,3.7,46531
When She Woke: A Novel,https://www.amazon.com/When-She-Woke-Hillary-Jordan/dp/1616201932/ref=sr_1_1?keywords=when+she+woke+by+hilary+jordan&qid=1697024672&sr=8-1,Hillary Jordan,Algonquin Books; Reprint edition,"September 18, 2012",368.0,,1.8,63169
My Name Is Lucy Barton: A Novel,https://www.amazon.com/My-Name-Lucy-Barton-Novel/dp/0812979524/ref=sr_1_1?keywords=My+Name+is+Lucy+Barton+by+Elizabeth+Strout&qid=1696964125&sr=8-1,Elizabeth Strout,Random House Publishing Group; Reprint edition,"October 11, 2016",240.0,,2.3,77949
"Season Of The Witch: Enchantment, Terror, And Deliverance In The City Of Love",https://www.amazon.com/Season-Witch-Enchantment-Terror-Deliverance/dp/1439108242/ref=sr_1_1?keywords=Season+Of+The+Witch+by+David+Talbot&qid=1697058675&sr=8-1,David Talbot,Free Press; Reprint edition,"March 5, 2013",480.0,,2.6,35852
Laughing Without An Accent: Adventures Of A Global Citizen,https://www.amazon.com/Laughing-Without-Accent-Adventures-Citizen/dp/0345499573/ref=sr_1_1?keywords=Laughing+Without+An+Accent+by+Firoozeh+Dumas&qid=1697043419&sr=8-1,Firoozeh Dumas,Random House Trade Paperbacks; Reprint edition,"August 11, 2009",256.0,14,3.4,86922
Bull Run,https://www.amazon.com/Bull-Run-Paul-Fleischman/dp/0064405885/ref=sr_1_1?keywords=Bull+Run+by+Paul+Fleischman&qid=1697038347&sr=8-1,Paul Fleischman,HarperCollins,"March 31, 1995",128.0,8,4.6,66513
"Divided We Fall (Divided We Fall, Book 1)",https://www.amazon.com/Divided-We-Fall-Trent-Reedy-audiobook/dp/B00KBAMBY2/ref=sr_1_1?crid=23PIX6Q8UZ4P1&keywords=Divided+We+Fall_Reedy&qid=1682518362&sprefix=divided+we+fall_reedy%2Caps%2C531&sr=8-1,Trent Reedy,Arthur A. Levine Books; Reprint edition,"December 30, 2014",384.0,14,1.5,81378
The Woman Upstairs (Vintage Contemporaries),https://www.amazon.com/Woman-Upstairs-Vintage-Contemporaries/dp/0307743764/ref=sr_1_1?keywords=The+Woman+Upstairs+by+Claire+Messud&qid=1696986113&sr=8-1,Claire Messud,Vintage; Reprint edition,"February 4, 2014",320.0,,2.2,30970
In Search Of The Promised Land: A Slave Family In The Old South (New Narratives In American History),https://www.amazon.com/Search-Promised-Land-Narratives-American/dp/0195160886/ref=sr_1_1?crid=1ELMGPRF6O8LL&keywords=in+search+of+the+promised+land+john+hope+franklin&qid=1682062089&s=instant-video&sprefix=in+search+of+the+promised+land_j%2Cinstant-video%2C683&sr=1-1,John Hope Franklin,Oxford University Press; 1st edition,"February 23, 2006",286.0,,1.1,50343
Rules Of Attraction (A Perfect Chemistry Novel),https://www.amazon.com/Rules-Attraction-Perfect-Chemistry-Novel/dp/1619637022/ref=sr_1_1?keywords=Rules+of+Attraction+by+Simone+Elkeles&qid=1697007712&sr=8-1,Simone Elkeles,Bloomsbury USA Childrens; Reprint edition,"January 6, 2015",352.0,14,3.6,33953
Against All Enemies,https://www.amazon.com/Against-All-Enemies-Richard-Herman/dp/0340675047/ref=sr_1_6?keywords=Against+All+Enemies+by+Richard+A.+Clarke&qid=1697058233&sr=8-6,Richard Herman,Coronet; New Ed edition,"Import, January 1, 1998",453.0,,4.4,20496
Quo Vadis: A Narrative Of The Time Of Nero,https://www.amazon.com/Quo-Vadis-Narrative-Time-Nero/dp/1530488702/ref=sr_1_5?keywords=Quo+Vadis%3A+A+Narrative+of+the+Time+of+Nero+by+Henryk+Sienkiewicz&qid=1697027996&sr=8-5,Henryk Sienkiewicz,CreateSpace Independent Publishing Platform,"June 28, 2016",188.0,,4.5,20039
Dream House: A Novel,https://www.amazon.com/Dream-House-Novel-Valerie-2010-02-03/dp/B01FGMWS1A/ref=sr_1_1?keywords=Dream+House+by+Valerie+Laken&qid=1697002296&sr=8-1,Valerie Laken,Harper Perennial; Reprint edition,"February 1, 2010",336.0,,3.8,21787
The Art Of Happiness At Work,https://www.amazon.com/Art-Happiness-at-Work/dp/1594480540/ref=sr_1_2?crid=3RF2I06W9M7CJ&keywords=the+art+of+happiness+howard+c.+cutler&qid=1682979839&s=instant-video&sprefix=the+art+of+happiness_howard+c.+cu%2Cinstant-video%2C614&sr=1-2,Dalai Lama,Riverhead Books; Reprint edition,"September 7, 2004",224.0,,4.7,70073
"Liar, Temptress, Soldier, Spy: Four Women Undercover In The Civil War",https://www.amazon.com/Liar-Temptress-Soldier-Spy-Undercover/dp/0062092901/ref=sr_1_1?keywords=Liar%2C+Temptress%2C+Soldier%2C+Spy+by+Karen+Abbott&qid=1696974618&sr=8-1,Karen Abbott,Harper Perennial; Reprint edition,"September 8, 2015",544.0,,4.8,72578
Make Your Bed,https://www.amazon.com/Make-Your-Bed-Life-Lessons/dp/B078Z2J7HR/ref=sr_1_1?keywords=Make+Your+Bed+by+William+H.+Mcraven&qid=1697001706&sr=8-1,Admiral William H. Mcraven,PENGUIN,"January 1, 2017",,,1.6,32636
Descartes: An Intellectual Biography,https://www.amazon.com/Descartes-Intellectual-Biography-Stephen-Gaukroger/dp/0198237243/ref=sr_1_1?keywords=Descartes+by+Stephen+Gaukroger&qid=1696973235&sr=8-1,Stephen Gaukroger,Clarendon Press; Reprint edition,"July 17, 1997",520.0,,2.1,63998
Be Frank W/Me,https://www.amazon.com/Be-Frank-Julia-Claiborne-Johnson/dp/0062413724/ref=sr_1_1?keywords=Be+Frank+With+Me+by+Julia+Claiborne+Johnson&qid=1697059353&sr=8-1,Julia Claiborne Johnson,MarinerBks; Reprint edition,"August 11, 2016",320.0,,4.0,82528
Terence - Phormio (The Scheming Parasite),https://www.amazon.com/Terence-Phormio-Scheming-Parasite/dp/1787806510/ref=sr_1_2?keywords=Phormio+by+Terence&qid=1697057046&sr=8-2,Terence,Stage Door,"July 11, 2019",85.0,,3.4,75251
Breathing Lessons: A Novel,https://www.amazon.com/Breathing-Lessons-Novel-Anne-Tyler/dp/0345485572/ref=sr_1_1?keywords=Breathing+Lessons+by+Anne+Tyler&qid=1697046532&sr=8-1,Anne Tyler,Vintage; Reissue edition,"November 1, 2005",339.0,,1.5,43995
Sword Of Truth Set 1-3 Hardcovers!,https://www.amazon.com/Sword-Truth-Boxed-Set-Books/dp/0812575601/ref=sr_1_4?keywords=The+Sword+of+Truth+by+Terry+Goodkind&qid=1697022672&sr=8-4,Terry Goodkind,,"January 1, 2012",0.0,,3.3,36114
Two Or Three Things I Know For Sure,https://www.amazon.com/Two-Three-Things-Know-Sure/dp/0452273404/ref=sr_1_1?keywords=Two+or+Three+Things+I+Know+for+Sure+by+Dorothy+Allison&qid=1697044348&sr=8-1,Dorothy Allison,Penguin Books,"August 1, 1996",94.0,,1.9,47087
The Sound Of A Wild Snail Eating,https://www.amazon.com/Sound-Wild-Snail-Eating/dp/161620642X/ref=sr_1_1?crid=1KLTSRLS86PRI&keywords=The+Sound+of+a+Wild+Snail+Eating_Bailey&qid=1682147557&sprefix=the+sound+of+a+wild+snail+eating_ba%2Caps%2C587&sr=8-1,Elisabeth Tova Bailey,Algonquin Books; Reprint edition,"September 6, 2016",208.0,,1.5,16362
Picture Me Gone,https://www.amazon.com/Picture-Me-Gone-Meg-Rosoff/dp/0147512263/ref=sr_1_1?keywords=Picture+Me+Gone+by+Meg+Rosoff&qid=1697000793&sr=8-1,Meg Rosoff,Penguin Books; Reprint edition,"October 21, 2014",256.0,12,4.5,75435
The Odd Couple: A Comedy In Three Acts,https://www.amazon.com/Odd-Couple-Comedy-Three-Acts/dp/0573613311/ref=sr_1_1?keywords=The+Odd+Couple+by+Neil+Simon&qid=1697053415&sr=8-1,Neil Simon,"Samuel French, Inc.; Illustrated edition","February 12, 2010",108.0,,1.1,37695
