title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Diligent: A Voyage Through The Worlds Of The Slave Trade,https://www.amazon.com/Diligent-Voyage-Through-Worlds-Slave/dp/0465028721/ref=sr_1_1?keywords=The+Diligent+by+Robert+W.+Harms&qid=1697056001&sr=8-1,Robert Harms,Basic Books; Reprint edition,"December 21, 2002",496.0,,1.6,89009
"Xenocide (The Ender Saga, 3)",https://www.amazon.com/Xenocide-Three-Ender-Quintet/dp/1250773083/ref=sr_1_1?crid=24XFT0TJSDRET&keywords=Xenocide&qid=1680827131&s=books&sprefix=xenocide%2Cstripbooks-intl-ship%2C401&sr=1-1,Orson Scott Card,Tor Trade; Reprint edition,"July 6, 2021",416.0,,3.7,90774
What Is Not Yours Is Not Yours,https://www.amazon.com/What-Not-Yours/dp/1594634645/ref=sr_1_1?keywords=What+Is+Not+Yours+Is+Not+Yours+by+Helen+Oyeyemi&qid=1697031202&sr=8-1,Helen Oyeyemi,Riverhead Books; Reprint edition,"March 7, 2017",352.0,,2.6,2995
The Book Of Sand And Shakespeare'S Memory (Penguin Classics),https://www.amazon.com/Book-Shakespeares-Memory-Penguin-Classics/dp/0143105299/ref=sr_1_1?keywords=The+Book+of+Sand+by+Jorge+Luis+Borges&qid=1697059523&sr=8-1,Jorge Luis Borges,Penguin Classics; Reprint edition,"December 18, 2007",176.0,,4.6,40075
Stones From The River,https://www.amazon.com/Stones-River-Ursula-Hegi/dp/068484477X/ref=sr_1_1?keywords=Stones+From+the+River+by+Ursula+Hegi&qid=1697041162&sr=8-1,Ursula Hegi,Simon & Schuster; Reprint Edition,"March 1, 1995",525.0,,1.0,28477
"Great Yarmouth Corporation. A Report Of The Investigation Before His Majesty'S Municipal Commissioners ... Appointed To Examine Into, And Report On ... Compiled By Henry Barrett. Second Edition.",https://www.amazon.com/Corporation-investigation-Municipal-Commissioners-appointed/dp/1241603693/ref=sr_1_1?crid=2253F7MYXXQP3&keywords=a+municipal+report+henry&qid=1682888717&sprefix=a+municipal+report_henry%2Caps%2C481&sr=8-1,Anonymous,"British Library, Historical Print Editions","April 19, 2011",368.0,,2.6,65548
Swimming To Antarctica: Tales Of A Long-Distance Swimmer,https://www.amazon.com/Swimming-Antarctica-Tales-Long-Distance-Swimmer/dp/0156031302/ref=sr_1_1?keywords=Swimming+to+Antarctica+by+Lynne+Cox&qid=1697471910&sr=8-1,Lynne Cox,Mariner Books; First Edition,"March 7, 2005",359.0,14,2.5,89324
"The Elements Of Journalism, Revised And Updated 3Rd Edition: What Newspeople Should Know And The Public Should Expect",https://www.amazon.com/Elements-Journalism-Revised-Updated-3rd/dp/0804136785/ref=sr_1_1?crid=20LX4VHE4P3JA&keywords=The+Elements+of+Journalism_Tom+Rosenstiel&qid=1682008389&s=instant-video&sprefix=the+elements+of+journalism_tom+rose%2Cinstant-video%2C590&sr=1-1,Bill Kovach,Crown; Updated edition,"April 1, 2014",352.0,1,2.7,84626
"Suddenly, A Knock On The Door: Stories",https://www.amazon.com/Suddenly-Knock-Door-Etgar-Keret/dp/0374533334/ref=sr_1_1?keywords=Suddenly%2C+a+Knock+on+the+Door+by+Etgar+Keret&qid=1696990440&sr=8-1,"Etgar Keret, Nathan Englander, Miriam Shlesinger",FSG Originals; Reprint edition,"March 27, 2012",208.0,,4.3,29378
The Thing Around Your Neck,https://www.amazon.com/Thing-Around-Your-Neck/dp/0007306210/ref=sr_1_1?keywords=The+Thing+Around+Your+Neck+by+Chimamanda+Ngozi+Adichie&qid=1697003434&sr=8-1,Chimamanda Ngozi Adichie,Vintage; 1st edition,"June 1, 2010",240.0,,4.4,4426
"A Fire Upon The Deep (Zones Of Thought, 1)",https://www.amazon.com/Fire-Upon-Deep-Zones-Thought/dp/0812515285/ref=sr_1_1?keywords=A+Fire+Upon+the+Deep+by+Vernor+Vinge&qid=1697022777&sr=8-1,Vernor Vinge,Tor Books,"May 5, 2020",448.0,,4.1,19629
"Dereliction Of Duty: Johnson, Mcnamara, The Joint Chiefs Of Staff, And The Lies That Led To Vietnam",https://www.amazon.com/Dereliction-Duty-Johnson-McNamara-Vietnam/dp/0060929081/ref=sr_1_1?keywords=Dereliction+of+Duty+by+H.+R.+McMaster&qid=1697035379&sr=8-1,H. R. Mcmaster,Harper Perennial; Reprint edition,"May 8, 1998",480.0,,1.1,6524
Under The Tuscan Sun: At Home In Italy,https://www.amazon.com/Under-Tuscan-Sun-Home-Italy/dp/0767900383/ref=sr_1_1?keywords=Under+the+Tuscan+Sun+by+Frances+Mayes&qid=1697046888&sr=8-1,Frances Mayes,Crown; Reprint edition,"September 2, 1997",320.0,,2.4,98364
Ojos De Perro Azul / Eyes Of A Blue Dog (Spanish Edition),https://www.amazon.com/perro-Spanish-Gabriel-Garc%C3%ADa-M%C3%A1rquez/dp/0307475700/ref=sr_1_1?crid=2I2U1P8YH39CU&keywords=Eyes+of+a+Blue+Dog+Gabriel+Garc%C3%ADa+M%C3%A1rquez&qid=1666787002&qu=eyJxc2MiOiIxLjYzIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=eyes+of+a+blue+dog+gabriel+gar%2Caps%2C666&sr=8-1,Gabriel García Márquez,Vintage Espanol; 1st edition,"August 10, 2010",182.0,,4.3,15378
"The Anti-Politics Machine: Development, Depoliticization, And Bureaucratic Power In Lesotho",https://www.amazon.com/Anti-Politics-Machine-Development-Depoliticization-Bureaucratic/dp/0816624372/ref=sr_1_1?keywords=The+Anti-Politics+Machine+by+James+Ferguson&qid=1697034606&sr=8-1,James Ferguson,Univ Of Minnesota Press; New edition,"February 1, 1994",336.0,,4.5,96279
Black Boy,https://www.amazon.com/Black-Boy-American-Hunger-Childhood/dp/B003IDMPDQ/ref=sr_1_1?keywords=Black+Boy+by+Richard+Wright&qid=1696999818&sr=8-1,"Richard Wright, Malcolm Wright",Harper Perennial Modern Classics; Anniversary edition,"January 10, 2023",464.0,,3.1,19588
On Gold Mountain,https://www.amazon.com/Gold-Mountain-Lisa-See/dp/0307950395/ref=sr_1_1?keywords=On+Gold+Mountain+by+Lisa+See&qid=1697055484&sr=8-1,Lisa See,Vintage,"Illustrated, February 7, 2012",402.0,,1.5,45925
Peeps,https://www.amazon.com/Peeps-Scott-Westerfeld/dp/1595140832/ref=sr_1_1?keywords=Peeps+by+Scott+Westerfeld&qid=1696972887&sr=8-1,Scott Westerfeld,Razorbill; Reprint edition,"September 7, 2006",312.0,14,4.7,49564
"How We Die: Reflections On Life'S Final Chapter, New Edition (National Book Award Winner)",https://www.amazon.com/How-We-Die-Reflections-Chapter/dp/0679742441/ref=sr_1_1?keywords=How+We+Die+by+Sherwin+B.+Nuland&qid=1697063519&sr=8-1,Sherwin B. Nuland,Vintage; 1st Vintage Books Edition January 1995,"January 15, 1995",278.0,,4.3,73461
At The Mountains Of Madness,https://www.amazon.com/At-Mountains-Madness-H-Lovecraft/dp/1090682425/ref=sr_1_1?keywords=At+the+Mountains+of+Madness+by+H.+P.+Lovecraft&qid=1696980139&sr=8-1,H. P. Lovecraft,Independently published,"March 16, 2019",140.0,,1.8,80759
[Debt Of Honor] [By: Clancy Tom],https://www.amazon.com/Debt-of-Honor-Tom-Clancy-audiobook/dp/B004JWM6B6/ref=sr_1_1?crid=1XPGY3N2XRZ0Z&keywords=Debt+of+Honor+Tom+Clancy&qid=1666807050&qu=eyJxc2MiOiIyLjM2IiwicXNhIjoiMS42MyIsInFzcCI6IjAuOTkifQ%3D%3D&sprefix=debt+of+honor+tom+clancy%2Caps%2C515&sr=8-1,Tom Clancytom Clancy,,,,,1.3,64821
The Death Of King Arthur: The Immortal Legend (Penguin Classics Deluxe Edition),https://www.amazon.com/Death-King-Arthur-Immortal-Classics/dp/0143106953/ref=sr_1_1?crid=DY3N3Y8DG0CJ&keywords=The+Death+of+King+Arthur%3A+The+Immortal+Legend_Peter+Ackroyd&qid=1682565448&s=instant-video&sprefix=the+death+of+king+arthur+the+immo%2Cinstant-video%2C629&sr=1-1,"Peter Ackroyd, Thomas Malory",Penguin Classics; Reprint edition,"Abridged, October 30, 2012",336.0,,4.5,41535
All Joy And No Fun: The Paradox Of Modern Parenthood,https://www.amazon.com/All-Joy-No-Fun-Parenthood/dp/0062072242/ref=sr_1_1?keywords=All+Joy+and+No+Fun+by+Jennifer+Senior&qid=1697049095&sr=8-1,Jennifer Senior,Ecco; Reprint edition,"January 20, 2015",336.0,,2.0,57326
The Blazing World: A Novel,https://www.amazon.com/Blazing-World-Novel-Siri-Hustvedt/dp/1476747245/ref=sr_1_1?keywords=The+Blazing+World+by+Siri+Hustvedt&qid=1697003000&sr=8-1,Siri Hustvedt,Simon & Schuster; Reprint edition,"November 4, 2014",384.0,,2.5,20462
The Fine Art Of Truth Or Dare,https://www.amazon.com/Fine-Art-Truth-Dare/dp/0142420905/ref=sr_1_1?keywords=The+Fine+Art+of+Truth+or+Dare+by+Melissa+Jensen&qid=1697007321&sr=8-1,Melissa Jensen,Speak; Original edition,"February 16, 2012",400.0,12,3.1,553
Your Erroneous Zones: Step-By-Step Advice For Escaping The Trap Of Negative Thinking And Taking Control Of Your Life,https://www.amazon.com/Your-Erroneous-Zones-Step-Step/dp/0060919760/ref=sr_1_1?keywords=Your+Erroneous+Zones+by+Wayne+Dyer&qid=1696983214&sr=8-1,Wayne W Dyer,William Morrow Paperbacks; First Edition,"August 21, 2001",256.0,,1.2,50912
When Women Were Birds: Fifty-Four Variations On Voice,https://www.amazon.com/When-Women-Were-Birds-Fifty-four/dp/1250024110/ref=sr_1_1?keywords=When+Women+Were+Birds+by+Terry+Tempest+Williams&qid=1697002396&sr=8-1,Terry Tempest Williams,Picador; Reprint edition,"February 26, 2013",256.0,,4.2,81977
The Darkest Child,https://www.amazon.com/Darkest-Child-Delores-Phillips/dp/1616958723/ref=sr_1_1?keywords=the+darkest+child+by+dolores+phillips&qid=1696976758&sr=8-1,Delores Phillips,Soho Press; Special Edition,"Special Edition, January 30, 2018",432.0,,2.2,88166
"Stupid Fast (Felton Reinstein Trilogy, 1)",https://www.amazon.com/Stupid-Fast-Felton-Reinstein-trilogy/dp/1402256302/ref=sr_1_1?keywords=Stupid+Fast+by+Geoff+Herbach&qid=1697016690&sr=8-1,Geoff Herbach,Sourcebooks Fire; 0 edition,"June 1, 2011",320.0,12,4.9,71183
"Age Of Ambition: Chasing Fortune, Truth, And Faith In The New China",https://www.amazon.com/Age-Ambition-Chasing-Fortune-Truth/dp/0374535272/ref=sr_1_1?keywords=Age+of+Ambition+by+Evan+Osnos&qid=1697063471&sr=8-1,Evan Osnos,"Farrar, Straus and Giroux; Reprint edition","May 5, 2015",416.0,,3.3,89039
Thomas Jefferson And The Tripoli Pirates: The Forgotten War That Changed American History,https://www.amazon.com/Thomas-Jefferson-Tripoli-Pirates-Forgotten/dp/B0146TJT52/ref=sr_1_1?crid=3S79ML3IID9OS&keywords=thomas+jefferson+and+the+tripoli+pirates+brian+kilmeade&qid=1682368350&sprefix=thomas+jefferson+and+the+tripoli+pi%2Caps%2C622&sr=8-1,Brian Kilmeade,Sentinel; Reprint edition,"October 18, 2016",272.0,,3.0,63055
Saving Zasha,https://www.amazon.com/Saving-Zasha-Randi-Barrow-2013-01-01/dp/B01FIWUE00/ref=sr_1_1?keywords=Saving+Zasha+by+Randi+Barrow&qid=1697003914&sr=8-1,Randi Barrow,Scholastic; 1st edition,"January 1, 2011",208.0,,4.3,80306
The Enchanted April (Penguin Classics),https://www.amazon.com/Enchanted-April-Penguin-Classics/dp/0143107739/ref=sr_1_2?keywords=The+Enchanted+April+Elizabeth+von+Arnim&qid=1684001406&s=books&sr=1-2,Elizabeth Von Arnim,Penguin Classics; Reprint edition,"June 2, 2015",240.0,,2.5,45055
Looking For Alibrandi,https://www.amazon.com/Looking-Alibrandi-Melina-Marchetta/dp/0375836942/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1679586564&sr=8-1,Melina Marchetta,Knopf Books for Young Readers,"May 9, 2006",320.0,12,1.1,32595
The Sea Of Trolls (Sea Of Trolls Trilogy (Paperback)),https://www.amazon.com/Sea-Trolls-Trilogy-Paperback/dp/0689867468/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1673777776&sr=1-1,Nancy Farmer,Atheneum Books for Young Readers; Reprint edition,"Illustrated, June 1, 2006",480.0,10,3.7,6130
Living And Dying In Brick City: Stories From The Front Lines Of An Inner-City E.R.,https://www.amazon.com/Living-Dying-Brick-City-R-ebook/dp/B00985E1OY/ref=sr_1_1?crid=Q6ZHIBZVXXT8&keywords=Living+and+Dying+in+Brick+City_Lisa+Frazier+Page&qid=1682278409&s=instant-video&sprefix=living+and+dying+in+brick+city_l%2Cinstant-video%2C544&sr=1-1,Sampson Davis,Random House; Reprint edition,"February 11, 2014",256.0,,3.7,90063
"Glass Sword (Red Queen, 2)",https://www.amazon.com/Glass-Sword-Queen-Victoria-Aveyard/dp/0062310674/ref=sr_1_1?keywords=Glass+Sword+by+Victoria+Aveyard&qid=1697003722&sr=8-1,Victoria Aveyard,HarperTeen; Reprint edition,"April 3, 2018",464.0,13,2.0,92622
The Program,https://www.amazon.com/Program-Suzanne-Young/dp/1442445815/ref=sr_1_1?keywords=The+Program+by+Suzanne+Young&qid=1696978940&sr=8-1,Suzanne Young,S&S Books for Young Readers; Reprint edition,"March 4, 2014",432.0,14,3.3,69096
Forty Words For Sorrow: A Thriller,https://www.amazon.com/Forty-Words-Sorrow-Giles-Blunt/dp/0425185168/ref=sr_1_1?keywords=Forty+Words+For+Sorrow+by+Giles+Blunt&qid=1696999694&sr=8-1,Giles Blunt,Berkley,"June 7, 2005",368.0,,1.7,35966
The Long Valley (Twentieth-Century Classics),https://www.amazon.com/Long-Valley-Twentieth-century-Classics/dp/0140187456/ref=sr_1_1?keywords=The+Long+Valley+by+John+Steinbeck&qid=1697020396&sr=8-1,John Steinbeck,Penguin Classics; Reprint edition,"August 1, 1995",272.0,18,1.2,11700
A Deal In Wheat: And Other Stories Of The New And Old West: Original Text,https://www.amazon.com/Deal-Wheat-Other-Stories-Original/dp/B086PSMX73/ref=sr_1_1?keywords=A+Deal+In+Wheat+by+Frank+Norris&qid=1696998529&sr=8-1,Frank Norris,Independently published,"April 6, 2020",123.0,,3.0,1899
Clash Of Civilizations Over An Elevator In Piazza Vittorio: A Novel,https://www.amazon.com/Clash-Civilizations-Elevator-Piazza-Vittorio/dp/1933372613/ref=sr_1_1?keywords=Clash+of+Civilizations+Over+an+Elevator+in+Piazza+Vittorio+by+Amara+Lakhous&qid=1696987406&sr=8-1,Amara Lakhous,Europa Editions; 43596th edition,"Ringle, September 30, 2008",144.0,,1.1,96216
The Prague Cemetery,https://www.amazon.com/Prague-Cemetery-Umberto-Eco/dp/0547844204/ref=sr_1_1?keywords=The+Prague+Cemetery+by+Umberto+Eco&qid=1696961761&sr=8-1,Umberto Eco,HarperVia; Reprint edition,"September 4, 2012",464.0,,1.7,5225
Leadership Secrets Of Attila The Hun,https://www.amazon.com/Leadership-Secrets-Attila-Wess-Roberts/dp/0446391069/ref=sr_1_1?keywords=Leadership+Secrets+of+Attila+the+Hun+by+Wess+Roberts&qid=1697006295&sr=8-1,Wess Roberts,Balance; Anniversary edition,"February 1, 1990",128.0,,4.5,40330
Born To Run,https://www.amazon.com/Born-Run-Michael-Morpurgo/dp/0007230591/ref=sr_1_1?keywords=Born+to+Run+by+Michael+Morpurgo&qid=1696981981&sr=8-1,Michael Morpurgo,HarperCollins Children's Books,"January 1, 2008",240.0,,1.7,32362
Typee,https://www.amazon.com/Typee-Herman-Melville/dp/1496164687/ref=sr_1_13?keywords=Omoo+by+Herman+Melville&qid=1697014442&sr=8-13,Herman Melville,CreateSpace Independent Publishing Platform,"March 6, 2014",218.0,,4.6,87808
All The Lovely Bad Ones,https://www.amazon.com/Lovely-Ones-Mary-Downing-Hahn/dp/0547248784/ref=sr_1_1?keywords=All+the+Lovely+Bad+Ones+by+Mary+Downing+Hahn&qid=1697040673&sr=8-1,Mary Downing Hahn,Clarion Books; First Edition,"August 17, 2009",208.0,9,4.1,45083
Sweetness In The Belly,https://www.amazon.com/Sweetness-Belly-Camilla-Gibb-ebook/dp/B000SEGOE4/ref=sr_1_1?crid=38IZ1N3C19S1G&keywords=Sweetness+in+the+Belly_Gibb&qid=1682649038&s=instant-video&sprefix=sweetness+in+the+belly_gibb%2Cinstant-video%2C509&sr=1-1,Camilla Gibb,Penguin; Reprint edition,"March 27, 2007",368.0,,4.8,14915
"I Beat The Odds: From Homelessness, To The Blind Side, And Beyond",https://www.amazon.com/Beat-Odds-Homelessness-Blind-Beyond/dp/1592406386/ref=sr_1_1?keywords=I+Beat+the+Odds+by+Michael+Oher&qid=1697037866&sr=8-1,Michael Oher,Avery; Reprint edition,"February 7, 2012",288.0,,2.7,89579
Rights Of Man,https://www.amazon.com/Rights-Man-Thomas-Paine/dp/B09DMXT82Z/ref=sr_1_1?keywords=The+Rights+of+Man+by+Thomas+Paine&qid=1697018581&sr=8-1,Thomas Paine,Independently published,"August 25, 2021",144.0,,3.2,37628
Moderato Cantabile,https://www.amazon.com/Moderato-Cantabile-Minuit-Marguerite-Paperback/dp/B00LLOY4UG/ref=sr_1_1?keywords=Moderato+Cantabile+by+Marguerite+Duras&qid=1697052042&sr=8-1,Marguerite Duras,MINUIT; 0 edition,"April 1, 1958",160.0,,2.3,57692
Tomboy: A Graphic Memoir,https://www.amazon.com/Tomboy-Graphic-Memoir-Liz-Prince/dp/1936976552/ref=sr_1_1?keywords=Tomboy+by+Liz+Prince&qid=1697011398&sr=8-1,Liz Prince,Zest Books ™,"September 2, 2014",256.0,13,3.3,20465
Bridge Of Sighs: A Novel (Vintage Contemporaries),https://www.amazon.com/Bridge-Sighs-Novel-Vintage-Contemporaries/dp/1400030900/ref=sr_1_1?keywords=Bridge+of+Sighs+by+Richard+Russo&qid=1697045251&sr=8-1,Richard Russo,Vintage Contempories; First Edition,"Unabridged, August 12, 2008",642.0,,1.9,923
The Girl Who Chased The Moon: A Novel,https://www.amazon.com/Girl-Who-Chased-Moon-Novel/dp/0553385593/ref=sr_1_1?keywords=The+Girl+Who+Chased+the+Moon+by+Sarah+Addison+Allen&qid=1697019063&sr=8-1,Sarah Addison Allen,Bantam; Reprint edition,"February 8, 2011",304.0,,3.7,55695
Dorothy Day And The Catholic Worker: The Miracle Of Our Continuance (Catholic Practice In North America),https://www.amazon.com/Dorothy-Day-Catholic-Worker-Continuance/dp/0823271366/ref=sr_1_2?crid=38GTHZAO2DOR8&keywords=Dorothy+Day+Kate+Hennessy&qid=1666855107&sprefix=dorothy+day+kate+hennessy%2Caps%2C418&sr=8-2,"Dorothy Day, Kate Hennessy",Empire State Editions; Illustrated edition,"Illustrated, May 27, 2016",152.0,,4.4,50954
Enchanted (P.S. (Paperback)),https://www.amazon.com/Enchanted-Novel-P-S-Paperback/dp/0062285513/ref=sr_1_1?keywords=The+Enchanted+by+Rene+Denfeld&qid=1696999558&sr=8-1,Rene Denfeld,Perennial; Reprint edition,"February 2, 2015",272.0,,2.3,43489
The Caretaker,https://www.amazon.com/Caretaker-Harold-Pinter/dp/0571160794/ref=sr_1_2?keywords=The+Caretaker+by+Harold+Pinter&qid=1697054043&sr=8-2,Harold Pinter,Gardners Books; New edition,"February 28, 1991",80.0,,3.4,23890
Fair Weather,https://www.amazon.com/Fair-Weather-Richard-Peck/dp/0142500348/ref=sr_1_1?keywords=Fair+Weather+by+Richard+Peck&qid=1696973371&sr=8-1,Richard Peck,Puffin Books; Reprint edition,"September 16, 2003",160.0,8,3.4,10951
"The Atlantis Plague: A Thriller (The Origin Mystery, Book 2)",https://www.amazon.com/Atlantis-Plague-Thriller-Origin-Mystery/dp/1940026032/ref=sr_1_1?keywords=The+Atlantis+Plague+by+A.+G.+Riddle&qid=1697023591&sr=8-1,A.G. Riddle,A.G. Riddle; First Edition,"November 18, 2013",542.0,,4.8,15934
Desert Places: A Novel Of Terror,https://www.amazon.com/Desert-Places-Terror-Blake-Crouch/dp/145650665X/ref=sr_1_1?keywords=Desert+Places+by+Blake+Crouch&qid=1697048292&sr=8-1,Blake Crouch,CreateSpace Independent Publishing Platform,"February 3, 2011",234.0,,2.9,85894
Starclimber,https://www.amazon.com/Starclimber-Kenneth-Oppel/dp/0060850590/ref=sr_1_1?keywords=Starclimber+by+Kenneth+Oppel&qid=1697010738&sr=8-1,Kenneth Oppel,HarperCollins; Reprint edition,"Illustrated, June 1, 2010",400.0,13,1.1,97725
The Basketball Diaries: The Classic About Growing Up Hip On New York'S Mean Streets,https://www.amazon.com/Basketball-Diaries-Jim-Carroll/dp/0553202405/ref=sr_1_1?keywords=The+Basketball+Diaries+by+Jim+Carroll&qid=1697053880&sr=8-1,Jim Carroll,Penguin Books; First Edition,"July 7, 1987",224.0,,4.9,84034
"Crucible Of Souls, A (Sorcery Ascendant, 1)",https://www.amazon.com/Crucible-Souls-Sorcery-Ascendant-Sequence/dp/0062407244/ref=sr_1_1?keywords=A+Crucible+of+Souls+by+Mitchell+Hogan&qid=1697017560&sr=8-1,Mitchell Hogan,Harper Voyager,"September 22, 2015",512.0,,4.7,98781
Brothers And Keepers: A Memoir,https://www.amazon.com/Brothers-Keepers-John-Edgar-Wideman/dp/0618509631/ref=sr_1_1?keywords=Brothers+and+Keepers+by+John+Edgar+Wideman&qid=1697026113&sr=8-1,John Edgar Wideman,Mariner Books; Reprint edition,"January 26, 2005",266.0,,3.9,65507
If I Was Your Girl,https://www.amazon.com/If-I-Was-Your-Girl/dp/1250078415/ref=sr_1_1?keywords=If+I+Was+Your+Girl+by+Meredith+Russo&qid=1696985020&sr=8-1,Meredith Russo,Flatiron Books; Reprint edition,"June 26, 2018",320.0,13,2.1,94661
The Memory Palace Of Matteo Ricci,https://www.amazon.com/Memory-Palace-Matteo-Ricci/dp/0140080988/ref=sr_1_1?keywords=The+Memory+Palace+Of+Matteo+Ricci+by+Jonathan+Spence&qid=1697056737&sr=8-1,Jonathan D. Spence,Penguin Books; unknown edition,"September 3, 1985",368.0,,2.9,57421
Night Of The Twisters,https://www.amazon.com/Night-Twisters-Ivy-Ruckman/dp/0064401766/ref=sr_1_1?keywords=Night+of+the+Twisters+by+Ivy+Ruckman&qid=1697031151&sr=8-1,Ivy Ruckman,HarperCollins; Reprint edition,"December 23, 2003",160.0,9,2.4,54388
Perdido Street Station (Bas-Lag),https://www.amazon.com/Perdido-Street-Station-Bas-Lag-Mi%C3%A9ville/dp/0345443020/ref=sr_1_1?keywords=Perdido+Street+Station+by+China+Mi%C3%A9ville&qid=1697019706&sr=8-1,China Miéville,Del Rey,"February 27, 2001",710.0,,2.4,42573
Born In Blood And Fire: A Concise History Of Latin America,https://www.amazon.com/Born-Blood-Fire-Concise-History/dp/0393283054/ref=sr_1_1?keywords=Born+in+Blood+and+Fire+by+John+Charles+Chasteen&qid=1696973470&sr=8-1,John Charles Chasteen,W. W. Norton & Company; Fourth edition,"Illustrated, June 21, 2016",432.0,,3.3,28123
Make Your Bed,https://www.amazon.com/Make-Your-Bed-Life-Lessons/dp/B078Z2J7HR/ref=sr_1_1?keywords=Make+Your+Bed+by+William+H.+Mcraven&qid=1697001706&sr=8-1,Admiral William H. Mcraven,PENGUIN,"January 1, 2017",,,4.1,59431
The Heart Goes Last: A Novel,https://www.amazon.com/Heart-Goes-Last-Novel/dp/1101912367/ref=sr_1_1?crid=39KCWUMZFLJ7&keywords=The+Heart+Goes+Last&qid=1678414339&s=books&sprefix=the+heart+goes+last%2Cstripbooks-intl-ship%2C320&sr=1-1,Margaret Atwood,Anchor; Reprint edition,"August 9, 2016",400.0,,4.9,96112
The Scar Boys,https://www.amazon.com/Scar-Boys-Len-Vlahos/dp/1606845667/ref=sr_1_1?keywords=The+Scar+Boys+by+Len+Vlahos&qid=1697054762&sr=8-1,Len Vlahos,Carolrhoda Lab ®; Reprint edition,"April 15, 2015",256.0,14,3.5,4205
The Madonnas Of Leningrad: A Novel,https://www.amazon.com/Madonnas-Leningrad-Novel-Debra-Dean/dp/0060825316/ref=sr_1_1?keywords=The+Madonnas+of+Leningrad+by+Debra+Dean&qid=1696975551&sr=8-1,Debra Dean,Harper Perennial,"Deckle Edge, February 19, 2007",231.0,,3.5,19448
"Everybody Lies: Big Data, New Data, And What The Internet Can Tell Us About Who We Really Are",https://www.amazon.com/Everybody-Lies-Internet-About-Really/dp/0062390864/ref=sr_1_1?keywords=Everybody+Lies+by+Seth+Stephens-Davidowitz&qid=1696997479&sr=8-1,Seth Stephens-Davidowitz,Dey Street Books; Reprint edition,"February 20, 2018",352.0,,3.5,93788
"Sacred Ground: Pluralism, Prejudice, And The Promise Of America",https://www.amazon.com/Sacred-Ground-Pluralism-Prejudice-Promise/dp/0807077526/ref=sr_1_1?keywords=Sacred+Ground+by+Eboo+Patel&qid=1697023680&sr=8-1,Eboo Patel,Beacon Press,"September 3, 2013",224.0,,2.4,49286
Prey: A Novel,https://www.amazon.com/Prey-Michael-Crichton/dp/0061703087/ref=sr_1_1?keywords=Prey+by+Michael+Crichton&qid=1696989505&sr=8-1,Michael Crichton,Harper Paperbacks; Reprint edition,"February 5, 2013",384.0,,4.2,90835
The Four Agreements: A Practical Guide To Personal Freedom (A Toltec Wisdom Book),https://www.amazon.com/Four-Agreements-Practical-Personal-Freedom/dp/1878424319/ref=sr_1_1?keywords=The+Four+Agreements+by+Don+Miguel+Ruiz&qid=1696998703&sr=8-1,Don Miguel Ruiz,"Amber-Allen Publishing, Incorporated","November 7, 1997",160.0,,3.2,46889
And We Stay,https://www.amazon.com/We-Stay-Jenny-Hubbard/dp/0385740581/ref=sr_1_1?keywords=And+We+Stay+by+Jenny+Hubbard&qid=1697056013&sr=8-1,Jenny Hubbard,Ember; Reprint edition,"May 12, 2015",240.0,14,3.3,61311
Fingersmith,https://www.amazon.com/Fingersmith-Sarah-Waters/dp/1573229725/ref=sr_1_1?keywords=Fingersmith+by+Sarah+Waters&qid=1697047744&sr=8-1,Sarah Waters,Riverhead Books; First Edition,"October 1, 2002",582.0,,4.9,5175
Point Blank (Alex Rider Adventure),https://www.amazon.com/Point-Blank-Alex-Rider-Adventure/dp/0142406120/ref=sr_1_1?keywords=Point+Blank+by+Anthony+Horowitz&qid=1697015610&sr=8-1,Anthony Horowitz,Puffin Books; Alex Rider Adventure edition,"February 16, 2006",320.0,10,1.8,5220
Tasting The Sky: A Palestinian Childhood,https://www.amazon.com/Tasting-Sky-Palestinian-Ibtisam-Barakat/dp/1250097185/ref=sr_1_1?keywords=Tasting+the+Sky+by+Ibtisam+Barakat&qid=1697018829&sr=8-1,Ibtisam Barakat,Square Fish; Illustrated edition,"Illustrated, October 25, 2016",208.0,11,3.6,70473
What Was She Thinking?: Notes On A Scandal: A Novel,https://www.amazon.com/Notes-Scandal-What-Thinking-Novel-ebook/dp/B000Q80SX0/ref=sr_1_1?crid=1UBW2NZMCI5PK&keywords=Notes+on+a+Scandal+Zo%C3%AB+Heller&qid=1666794696&qu=eyJxc2MiOiIxLjI5IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=notes+on+a+scandal+zo%C3%AB+heller%2Caps%2C463&sr=8-1,Zoë Heller,Picador; First Edition,"June 1, 2003",258.0,,4.9,12112
The Life And Death Of Adolf Hitler,https://www.amazon.com/Life-Death-Adolf-Hitler/dp/0544455916/ref=sr_1_1?keywords=The+Life+and+Death+of+Adolf+Hitler+by+James+Cross+Giblin&qid=1697034903&sr=8-1,James Cross Giblin,Clarion Books; Illustrated edition,"June 16, 2015",256.0,10,4.0,54937
