title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Astonishing Color Of After,https://www.amazon.com/Astonishing-Color-After-Emily-X-R/dp/0316464015/ref=sr_1_1?keywords=The+Astonishing+Color+of+After+by+Emily+X.+R.+Pan&qid=1697023279&sr=8-1,Emily X.R. Pan,"Little, Brown Books for Young Readers","March 19, 2019",480.0,12,1.6,5223
When Women Were Birds: Fifty-Four Variations On Voice,https://www.amazon.com/When-Women-Were-Birds-Fifty-four/dp/1250024110/ref=sr_1_1?keywords=When+Women+Were+Birds+by+Terry+Tempest+Williams&qid=1697002396&sr=8-1,Terry Tempest Williams,Picador; Reprint edition,"February 26, 2013",256.0,,3.7,60576
The Second Mountain: The Quest For A Moral Life,https://www.amazon.com/Second-Mountain-Quest-Moral-Life/dp/0812983424/ref=sr_1_2?crid=2IK9ER0MJA3ZB&keywords=The+Moral+Bucket+List+David+Brooks&qid=1666687292&qu=eyJxc2MiOiIwLjg0IiwicXNhIjoiMC42NSIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+moral+bucket+list+david+brooks%2Caps%2C578&sr=8-2,David Brooks,Random House Trade Paperbacks,"May 26, 2020",384.0,,3.1,79534
Starclimber,https://www.amazon.com/Starclimber-Kenneth-Oppel/dp/0060850590/ref=sr_1_1?keywords=Starclimber+by+Kenneth+Oppel&qid=1697010738&sr=8-1,Kenneth Oppel,HarperCollins; Reprint edition,"Illustrated, June 1, 2010",400.0,13,3.0,26102
"The Labyrinth Of Solitude: The Other Mexico, Return To The Labyrinth Of Solitude, Mexico And The United States, The Philanthropic Ogre (Winner Of The Nobel Prize)",https://www.amazon.com/Labyrinth-Solitude-Mexico-Return-Philanthropic/dp/080215042X/ref=sr_1_1?keywords=The+Labyrinth+of+Solitude+by+Octavio+Paz&qid=1697064246&sr=8-1,Octavio Paz,Grove Press; Later Printing Used edition,"January 12, 1994",398.0,,3.7,9493
The Loney (El Retiro) (Spanish Edition),https://www.amazon.com/Loney-El-Retiro-Spanish-ebook/dp/B01GD99PJ8/ref=sr_1_8?crid=30QEUE4ARTI8L&keywords=The+Loney+Andrew+Michael+Hurley&qid=1666693876&qu=eyJxc2MiOiIyLjEwIiwicXNhIjoiMS44MSIsInFzcCI6IjEuNTcifQ%3D%3D&sprefix=the+loney+andrew+michael+%2Caps%2C650&sr=8-8,Andrew Michael Hurley,Editorial Berenice; 1st edition,"May 24, 2016",,,3.1,81750
Four Blind Mice (Alex Cross),https://www.amazon.com/Four-Blind-Mice-Alex-Cross/dp/0755349369/ref=sr_1_1?keywords=Four+Blind+Mice+by+James+Patterson&qid=1696960868&sr=8-1,James Patterson,Headline Publishing Group; International Edition,"January 1, 2010",387.0,,3.6,51818
"The Christmas Box Miracle: My Spiritual Journey Of Destiny, Healing And Hope",https://www.amazon.com/Christmas-Box-Miracle-spiritual-Journey/dp/1476754780/ref=sr_1_4?keywords=The+Christmas+Box+by+Richard+Paul+Evans&qid=1697049795&sr=8-4,Richard Paul Evans,Simon & Schuster,"June 29, 2013",272.0,,2.8,62058
[Lost In The Barrens] [By: Farley Mowat],https://www.amazon.com/Lost-Barrens-Farley-Mowat/dp/B00A2FBAPW/ref=sr_1_1?keywords=Lost+In+The+Barrens+by+Farley+Mowat&qid=1697002146&sr=8-1,Farley Mowat,,,0.0,,4.5,98405
"Eighth Grade Bites (Chronicles Of Vladimir Tod, Book 1)",https://www.amazon.com/Eighth-Grade-Bites-Chronicles-Vladimir/dp/0142411876/ref=sr_1_1?keywords=Eighth+Grade+Bites+by+Heather+Brewer&qid=1697008721&sr=8-1,Heather Brewer,Speak; Reprint edition,"January 1, 2008",182.0,12,2.0,1983
Moderato Cantabile,https://www.amazon.com/Moderato-Cantabile-Minuit-Marguerite-Paperback/dp/B00LLOY4UG/ref=sr_1_1?keywords=Moderato+Cantabile+by+Marguerite+Duras&qid=1697052042&sr=8-1,Marguerite Duras,MINUIT; 0 edition,"April 1, 1958",160.0,,1.1,41484
Last Man Standing,https://www.amazon.com/Last-Man-Standing-David-Baldacci/dp/0446611778/ref=sr_1_1?keywords=Last+Man+Standing+by+David+Baldacci&qid=1696978747&sr=8-1,David Baldacci,Grand Central Publishing; Reissue edition,"August 1, 2017",608.0,,4.5,20764
Daisy Miller (Dover Thrift Editions: Classic Novels),https://www.amazon.com/Daisy-Miller-Classics-Henry-James/dp/0812504402/ref=sr_1_1?keywords=Daisy+Miller+by+Henry+James&qid=1697002701&sr=8-1,Henry James,Dover Publications; Revised ed. edition,"October 3, 1995",64.0,14,4.7,26750
"The Eye Of The World: Book One Of The Wheel Of Time (Wheel Of Time, 1)",https://www.amazon.com/Eye-World-Book-Wheel-Time/dp/1250768683/ref=sr_1_1?keywords=The+Eye+of+the+World+by+Robert+Jordan&qid=1697063035&sr=8-1,Robert Jordan,Tor Books; Media tie-in edition,"August 11, 2020",784.0,12,3.5,28786
The Gene: An Intimate History,https://www.amazon.com/Gene-Intimate-History-Siddhartha-Mukherjee/dp/147673352X/ref=sr_1_1?keywords=The+Gene&qid=1678863540&sr=8-1,Siddhartha Mukherjee,Scribner; Reprint edition,"May 2, 2017",608.0,,3.1,17093
The Girl With All The Gifts,https://www.amazon.com/Girl-all-Gifts-BD/dp/B01N9Z6X9L/ref=sr_1_5?crid=2NK2NGH8OWTRF&keywords=the+girl+with+all+the+gifts+carey&qid=1682994732&sprefix=the+girl+with+all+the+gifts_carey%2Caps%2C642&sr=8-5,Mike Carey,,,,,4.3,12636
Sweet Tooth: A Novel,https://www.amazon.com/Sweet-Tooth-Novel-Ian-McEwan/dp/0345803450/ref=sr_1_1?keywords=Sweet+Tooth+by+Ian+McEwan&qid=1697004534&sr=8-1,Ian Mcewan,Anchor; Reprint edition,"July 2, 2013",400.0,,1.4,52870
Divided In Death. Nora Roberts Writing As J.D. Robb,https://www.amazon.com/Divided-Death-Nora-Roberts-Writing/dp/0749957387/ref=sr_1_1?keywords=Divided+in+Death+by+J.+D.+Robb+%28Nora+Roberts%29&qid=1697472582&sr=8-1,J.D. Robb,Piatkus Books,"International Edition, April 12, 2012",480.0,,1.9,34295
Anything But Typical,https://www.amazon.com/Anything-Typical-Nora-Raleigh-Baskin/dp/1416995005/ref=sr_1_1?keywords=Anything+But+Typical+by+Nora+Raleigh+Baskin&qid=1697472538&sr=8-1,Nora Raleigh Baskin,S&S Books for Young Readers; Reprint edition,"March 9, 2010",224.0,10,1.2,65554
Tomboy: A Graphic Memoir,https://www.amazon.com/Tomboy-Graphic-Memoir-Liz-Prince/dp/1936976552/ref=sr_1_1?keywords=Tomboy+by+Liz+Prince&qid=1697011398&sr=8-1,Liz Prince,Zest Books ™,"September 2, 2014",256.0,13,1.3,79233
As Close To Us As Breathing: A Novel,https://www.amazon.com/As-Close-Us-Breathing-Novel/dp/0316384143/ref=sr_1_1?keywords=As+Close+to+Us+As+Breathing+by+Elizabeth+Poliner&qid=1697044980&sr=8-1,Elizabeth Poliner,Lee Boudreaux / Back Bay Books; Reprint edition,"November 1, 2016",368.0,,2.9,95046
The Red Necklace,https://www.amazon.com/Red-Necklace-Sally-Gardner/dp/0803731000/ref=sr_1_1?keywords=The+Red+Necklace+by+Sally+Gardner&qid=1696975636&sr=8-1,Sally Gardner,Speak; Reprint edition,"September 17, 2009",378.0,12,4.0,25697
Fatherless America: Confronting Our Most Urgent Social Problem,https://www.amazon.com/Fatherless-America-Confronting-Urgent-Problem/dp/006092683X/ref=sr_1_1?keywords=Fatherless+America+by+David+Blankenhorn&qid=1697044997&sr=8-1,David Blankenhorn,Harper Perennial,"January 5, 1996",336.0,,4.5,3344
By The Light Of My Father'S Smile: A Novel (Ballantine Reader'S Circle),https://www.amazon.com/Light-My-Fathers-Smile-Ballantine/dp/0345426061/ref=sr_1_1?keywords=By+the+Light+of+My+Father%27s+Smile+by+Alice+Walker&qid=1696999965&sr=8-1,Alice Walker,Ballantine Books,"August 31, 1999",222.0,,1.4,71057
The Darkest Child,https://www.amazon.com/Darkest-Child-Delores-Phillips/dp/1616958723/ref=sr_1_1?keywords=the+darkest+child+by+dolores+phillips&qid=1696976758&sr=8-1,Delores Phillips,Soho Press; Special Edition,"Special Edition, January 30, 2018",432.0,,2.8,19209
Easter Island: A Novel,https://www.amazon.com/Easter-Island-Novel-Jennifer-Vanderbes/dp/0385336748/ref=sr_1_1?keywords=Easter+Island+by+Jennifer+Vanderbes&qid=1696986917&sr=8-1,Jennifer Vanderbes,Dial Press Trade Paperback; Reprint edition,"June 1, 2004",320.0,,3.1,85871
The Bingo Palace: A Novel,https://www.amazon.com/Bingo-Palace-Novel-Louise-Erdrich/dp/0061129755/ref=sr_1_1?keywords=The+Bingo+Palace+by+Louise+Erdrich&qid=1697054915&sr=8-1,Louise Erdrich,Harper Perennial,"June 13, 2017",274.0,,4.7,60635
The Revenge Of Geography: What The Map Tells Us About Coming Conflicts And The Battle Against Fate,https://www.amazon.com/Revenge-Geography-Coming-Conflicts-Against/dp/0812982223/ref=sr_1_1?keywords=The+Revenge+of+Geography+by+Robert+D.+Kaplan&qid=1696977247&sr=8-1,Robert D. Kaplan,Random House Trade Paperbacks; Reprint edition,"September 10, 2013",448.0,,4.1,30465
Laughing Without An Accent: Adventures Of A Global Citizen,https://www.amazon.com/Laughing-Without-Accent-Adventures-Citizen/dp/0345499573/ref=sr_1_1?keywords=Laughing+Without+An+Accent+by+Firoozeh+Dumas&qid=1697043419&sr=8-1,Firoozeh Dumas,Random House Trade Paperbacks; Reprint edition,"August 11, 2009",256.0,14,2.3,43574
Young Elites: Das Bündnis Der Rosen,https://www.amazon.com/Young-Elites-Das-B%C3%BCndnis-Rosen/dp/3841505813/ref=sr_1_10?keywords=The+Young+Elites+by+Marie+Lu&qid=1697004998&sr=8-10,Marie Lu,Oetinger Taschenbuch GmbH,"March 18, 2019",400.0,,1.0,64500
This Lullaby,https://www.amazon.com/This-Lullaby-Sarah-Dessen/dp/0142501557/ref=sr_1_1?keywords=This+Lullaby+by+Sarah+Dessen&qid=1697000026&sr=8-1,Sarah Dessen,Speak; Reprint edition,"March 8, 2004",345.0,12,2.1,23827
The Runaway Jury: A Novel,https://www.amazon.com/Runaway-Jury-Novel-John-Grisham/dp/0345531949/ref=sr_1_1?keywords=The+Runaway+Jury+by+John+Grisham&qid=1697018262&sr=8-1,John Grisham,Anchor,"April 25, 2006",464.0,,1.2,86863
I Will Marry When I Want (African Writers Series),https://www.amazon.com/Will-Marry-When-African-Writers/dp/0435902466/ref=sr_1_1?crid=18IMDJP9Z3U9Q&keywords=I+Will+Marry+When+I+Want_Thiong%27o&qid=1681899697&s=instant-video&sprefix=i+will+marry+when+i+want_thiong%27o%2Cinstant-video%2C561&sr=1-1,Ngugi Wa Thiong'O,Heinemann; 1st edition,"January 1, 1982",128.0,,3.1,50584
Abigail Adams: A Life,https://www.amazon.com/Abigail-Adams-Life-Woody-Holton/dp/1416546812/ref=sr_1_1?keywords=Abigail+Adams+by+Woody+Holton&qid=1696990768&sr=8-1,Woody Holton,Atria; 1st edition,"Illustrated, June 1, 2010",512.0,,1.2,64874
A Piece Of Steak,https://www.amazon.com/Piece-Steak-Jack-London/dp/1535005793/ref=sr_1_1?keywords=A+Piece+of+Steak+by+Jack+London&qid=1697063861&sr=8-1,Jack London,CreateSpace Independent Publishing Platform,"June 29, 2016",46.0,,3.7,64778
How Far She Went (Southern Writers Series),https://www.amazon.com/How-Far-Went-Southern-Writers/dp/0380699729/ref=sr_1_1?keywords=How+Far+She+Went+by+Mary+Hood&qid=1697001103&sr=8-1,Mary Hood,Avon Books,"January 1, 1986",144.0,,2.1,40102
After Dark (Vintage International),https://www.amazon.com/After-Vintage-International-Haruki-Murakami/dp/0307278735/ref=sr_1_1?keywords=After+Dark+by+Haruki+Murakami&qid=1697031074&sr=8-1,Haruki Murakami,Vintage; Reprint edition,"Illustrated, April 29, 2008",256.0,,1.4,42821
Ruby Holler,https://www.amazon.com/Ruby-Holler-Sharon-Creech/dp/0060560150/ref=sr_1_1?keywords=Ruby+Holler+by+Sharon+Creech&qid=1697009502&sr=8-1,Sharon Creech,HarperCollins; Reprint edition,"April 24, 2012",310.0,9,2.6,74150
"Forced Founders: Indians, Debtors, Slaves, And The Making Of The American Revolution In Virginia (Published By The Omohundro Institute Of Early ... And The University Of North Carolina Press)",https://www.amazon.com/Forced-Founders-Revolution-Williamsburg-1999-09-03/dp/B01FGMWGA8/ref=sr_1_1?keywords=Forced+Founders+by+Woody+Holton&qid=1696960812&sr=8-1,Woody Holton,Omohundro Institute and UNC Press; First Edition,"September 1, 1999",231.0,,2.7,28768
The Conservationist: Booker Prize Winner (A Novel),https://www.amazon.com/Conservationist-Nadine-Gordimer/dp/0140047166/ref=sr_1_3?crid=CMKXHM7URW5J&keywords=The+Ultimate+Safari+Nadine+Gordimer&qid=1666702334&sprefix=the+ultimate+safari+nadine+%2Caps%2C574&sr=8-3,Nadine Gordimer,Penguin Books; Reissue edition,"February 24, 1983",272.0,,4.2,58358
A Secret Kept: A Novel,https://www.amazon.com/Secret-Kept-Novel-Tatiana-Rosnay/dp/0312553498/ref=sr_1_1?crid=VPVPS857IDMT&keywords=a+secret+kept+rosnay&qid=1681925933&sprefix=a+secret+kept_rosnay%2Caps%2C425&sr=8-1,Tatiana De Rosnay,St. Martin's Griffin; Reprint edition,"September 13, 2011",352.0,,4.8,26485
A Column Of Fire: A Novel (Kingsbridge),https://www.amazon.com/Column-Fire-Novel-Kingsbridge/dp/0451477995/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1680461291&sr=8-1,Ken Follett,Penguin Books; Reprint edition,"July 31, 2018",928.0,,4.5,69847
Bog Child,https://www.amazon.com/Bog-Child-Howard-Hughes/dp/1909531170/ref=sr_1_2?keywords=Bog+Child+by+Siobhan+Dowd&qid=1696998893&sr=8-2,Siobhan Dowd,Definitions,"July 30, 2015",336.0,12,3.4,32053
Enchanted (P.S. (Paperback)),https://www.amazon.com/Enchanted-Novel-P-S-Paperback/dp/0062285513/ref=sr_1_1?keywords=The+Enchanted+by+Rene+Denfeld&qid=1696999558&sr=8-1,Rene Denfeld,Perennial; Reprint edition,"February 2, 2015",272.0,,1.5,84275
On Paradise Drive: How We Live Now (And Always Have) In The Future Tense,https://www.amazon.com/Paradise-Drive-Always-Future-Tense/dp/0743227395/ref=sr_1_3?keywords=Bobos+in+Paradise+by+David+Brooks&qid=1697025945&sr=8-3,David Brooks,Simon & Schuster; Revised ed. edition,"June 2, 2005",320.0,,4.2,10833
Narrative Of The Life Of Frederick Douglass - The Classic Autobiography,https://www.amazon.com/Narrative-Life-Frederick-Douglass-Autobiography/dp/1091420602/ref=sr_1_6?keywords=Narrative+of+the+Life+of+Frederick+Douglass+by+Frederick+Douglass&qid=1697470518&sr=8-6,Frederick Douglass,Independently published,"March 24, 2019",111.0,,3.0,20672
Illusions : The Adventures Of A Reluctant Messiah,https://www.amazon.com/Illusions-Adventures-Reluctant-Richard-Bach/dp/0099427869/ref=sr_1_1?keywords=Illusions+by+Richard+Bach&qid=1697058858&sr=8-1,Richard Bach,Arrow Books; Reprint edition,"January 1, 2001",144.0,,2.5,61276
The Night The Ghost Got In (Creative Classic Series),https://www.amazon.com/Night-Ghost-Got-Creative-Classic/dp/0871919605/ref=sr_1_4?crid=1XLVNTME5Z9ZT&keywords=The+Night+the+Ghost+Got+In_Thurber&qid=1682361784&s=instant-video&sprefix=the+night+the+ghost+got+in_thurber%2Cinstant-video%2C571&sr=1-4,James Thurber,Creative Co,"September 1, 1983",,8,4.8,46374
Roughing It,https://www.amazon.com/Roughing-Signet-Classics-Mark-Twain/dp/0451531108/ref=sr_1_2?keywords=Roughing+It&qid=1673687031&s=books&sr=1-2,Mark Twain,CreateSpace Independent Publishing Platform,"May 6, 2015",154.0,,2.5,91064
Daughters Of The Vicar (Illustrated),https://www.amazon.com/DAUGHTERS-VICAR-Illustrated-HERBERT-LAWRENCE/dp/B0CG8DNPQL/ref=sr_1_1?keywords=Daughters+of+the+Vicar+by+D.+H.+Lawrence&qid=1697045733&sr=8-1,David Herbert Lawrence,Independently published,"August 22, 2023",70.0,,4.6,2042
100 Sideways Miles,https://www.amazon.com/100-Sideways-Miles-Andrew-Smith/dp/1442444959/ref=sr_1_1?crid=9AVKUQDC02LV&keywords=100+Sideways+Miles_Smith&qid=1681869026&sprefix=100+sideways+miles_smith%2Caps%2C644&sr=8-1,Andrew Smith,S&S Books for Young Readers; Reprint edition,"September 8, 2015",304.0,14,1.1,89117
Mink River,https://www.amazon.com/Mink-River-Brian-Doyle/dp/0870715852/ref=sr_1_1?keywords=Mink+River+by+Brian+Doyle&qid=1697009608&sr=8-1,Brian Doyle,Oregon State University Press; First Edition,"October 1, 2010",319.0,,2.6,38589
The Trumpeter Of Krakow,https://www.amazon.com/Trumpeter-Krakow-Eric-P-Kelly/dp/0689715714/ref=sr_1_1?crid=A8T0H5Y3DZNH&keywords=The+Trumpeter+of+Krakow_Kelly&qid=1682104488&s=instant-video&sprefix=the+trumpeter+of+krakow_kelly%2Cinstant-video%2C480&sr=1-1,Eric P. Kelly,Aladdin; Reissue edition,"Illustrated, April 1, 1992",224.0,8,3.7,90027
The Mandarins (Norton Paperback Fiction),https://www.amazon.com/Mandarins-Norton-Paperback-Fiction/dp/0393318834/ref=sr_1_1?keywords=The+Mandarins+by+Simone+de+Beauvoir&qid=1697046166&sr=8-1,Simone De Beauvoir,W. W. Norton & Company,"July 17, 1999",608.0,,1.7,15723
Slated: Book One In The Slated Trilogy,https://www.amazon.com/Slated-Teri-Terry/dp/0142425036/ref=sr_1_1?crid=15FDJ2LHWHMK6&keywords=Slated_Terry&qid=1682672694&sprefix=slated_terry%2Caps%2C266&sr=8-1,Teri Terry,Nancy Paulsen Books; Reprint edition,"August 29, 2013",368.0,12,1.6,89327
Matryona'S House And Other Stories,https://www.amazon.com/Matryonas-Stories-ALEKSANDR-ISAEVICH-SOLZHENITSYN/dp/0140039856/ref=sr_1_1?keywords=Matryona%27s+House+by+Aleksandr+Solzhenitsyn&qid=1697048957&sr=8-1,Aleksandr Isaevich Solzhenitsyn,PENGUIN BOOKS LTD; New Impression edition,"Import, January 1, 1975",208.0,,1.8,67556
The Devil'S Arithmetic (Puffin Modern Classics),https://www.amazon.com/Devils-Arithmetic-Puffin-Modern-Classics/dp/0142401099/ref=sr_1_1?keywords=The+Devil%27s+Arithmetic&qid=1675417634&s=books&sr=1-1,Jane Yolen,Penguin Young Readers Group; 15630th edition,"April 12, 2004",176.0,11,2.8,71755
The People Of Sparks (The City Of Ember Book 2),https://www.amazon.com/People-Sparks-City-Ember/dp/0375828257/ref=sr_1_1?keywords=The+People+of+Sparks+by+Jeanne+DuPrau&qid=1697003682&sr=8-1,Jeanne Duprau,Yearling Books; Illustrated edition,"Illustrated, April 12, 2005",352.0,9,2.4,14448
Samurai Rising: The Epic Life Of Minamoto Yoshitsune,https://www.amazon.com/Samurai-Rising-Epic-Minamoto-Yoshitsune/dp/1580895859/ref=sr_1_1?keywords=Samurai+Rising+by+Pamela+S.+Turner&qid=1697008628&sr=8-1,Pamela S. Turner,Charlesbridge; Illustrated edition,"Illustrated, March 13, 2018",256.0,12,2.5,99993
The Girl Who Chased The Moon: A Novel,https://www.amazon.com/Girl-Who-Chased-Moon-Novel/dp/0553385593/ref=sr_1_1?keywords=The+Girl+Who+Chased+the+Moon+by+Sarah+Addison+Allen&qid=1697019063&sr=8-1,Sarah Addison Allen,Bantam; Reprint edition,"February 8, 2011",304.0,,2.0,29767
"The Ideal Team Player: How To Recognize And Cultivate The Three Essential Virtues [Jan 01, 2016] Lencioni, Patrick M.",https://www.amazon.com/Ideal-Team-Player-Recognize-Cultivate/dp/8126563877/ref=sr_1_4?keywords=The+Ideal+Team+Player+by+Patrick+M.+Lencioni&qid=1696978444&sr=8-4,Patrick M Lencioni,Wiley,"January 1, 2016",,,2.8,18042
Bluefish,https://www.amazon.com/Bluefish-Pat-Schmatz/dp/0763663417/ref=sr_1_1?keywords=Bluefish+by+Pat+Schmatz&qid=1697015268&sr=8-1,Pat Schmatz,Candlewick; Reprint edition,"August 6, 2013",240.0,12,3.6,63584
Book Of Ages: The Life And Opinions Of Jane Franklin,https://www.amazon.com/Book-Ages-Life-Opinions-Franklin/dp/0307948838/ref=sr_1_1?crid=4XRK4FLX3DXF&keywords=Book+of+Ages+Jill+Lepore&qid=1682861990&s=books&sprefix=book+of+ages+%2Cstripbooks-intl-ship%2C524&sr=1-1,Jill Lepore,Vintage; Illustrated edition,"Illustrated, July 1, 2014",464.0,,1.4,91781
Mama'S Bank Account (Harvest/Hbj Book),https://www.amazon.com/Mamas-Bank-Account-Kathryn-Forbes/dp/B0012HDTJY/ref=sr_1_1?keywords=Mama%27s+Bank+Account+by+Kathryn+Forbes&qid=1697052798&sr=8-1,Kathryn Forbes,Mariner Books; First Edition,"March 20, 1968",160.0,14,4.5,93465
Rattlebone,https://www.amazon.com/Rattlebone-Maxine-Clair/dp/1946022462/ref=sr_1_1?keywords=Rattlebone+by+Maxine+Clair&qid=1696961886&sr=8-1,Maxine Clair,McNally Editions,"June 28, 2022",208.0,,3.7,74568
Among The Free (Shadow Children),https://www.amazon.com/Shadow-Children-Margaret-Peterson-Haddix/dp/0689857993/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1681688345&sr=1-1,Margaret Peterson Haddix,Simon & Schuster Books for Young Readers; Reprint edition,"July 24, 2007",224.0,8,4.4,41066
Cycle Of Hope: My Journey From Paralysis To Possibility,https://www.amazon.com/Cycle-Hope-Journey-Paralysis-Possibility/dp/0981951074/ref=sr_1_1?keywords=Cycle+of+Hope+by+Tricia+Downing&qid=1697008618&sr=8-1,Tricia Downing,Authority Publishing,"June 1, 2010",224.0,,3.8,86186
Nearly Gone (Nearly Boswell Mysteries),https://www.amazon.com/Nearly-Gone-Boswell-Mysteries/dp/014242451X/ref=sr_1_1?keywords=Nearly+Gone+by+Elle+Cosimano&qid=1697012890&sr=8-1,Elle Cosimano,Speak; Reprint edition,"May 5, 2015",416.0,14,1.7,8379
Descartes: An Intellectual Biography,https://www.amazon.com/Descartes-Intellectual-Biography-Stephen-Gaukroger/dp/0198237243/ref=sr_1_1?keywords=Descartes+by+Stephen+Gaukroger&qid=1696973235&sr=8-1,Stephen Gaukroger,Clarendon Press; Reprint edition,"July 17, 1997",520.0,,4.5,88295
Frankenstein'S Cat: Cuddling Up To Biotech'S Brave New Beasts,https://www.amazon.com/Frankensteins-Cat-Cuddling-Biotechs-Beasts/dp/0374158592/ref=sr_1_1?keywords=Frankenstein%27s+Cat+by+Emily+Anthes&qid=1696982190&sr=8-1,Emily Anthes,"Scientific American / Farrar, Straus and Giroux; Reprint edition","April 8, 2014",256.0,,1.7,73649
Think Like A Dinosaur: And Other Stories,https://www.amazon.com/Think-Like-Dinosaur-Other-Stories/dp/0965590194/ref=sr_1_1?crid=13SOVAI85KD8F&keywords=Think+Like+a+Dinosaur+James+Patrick+Kelly&qid=1666712270&sprefix=think+like+a+dinosaur+james+pat%2Caps%2C527&sr=8-1,James Patrick Kelly,Golden Gryphon Press,"September 1, 2003",275.0,,4.2,34819
Under The Tuscan Sun: At Home In Italy,https://www.amazon.com/Under-Tuscan-Sun-Home-Italy/dp/0767900383/ref=sr_1_1?keywords=Under+the+Tuscan+Sun+by+Frances+Mayes&qid=1697046888&sr=8-1,Frances Mayes,Crown; Reprint edition,"September 2, 1997",320.0,,2.0,16958
"The Big Bad Wolf (Alex Cross, 9)",https://www.amazon.com/Big-Bad-Wolf-Alex-Cross/dp/1538741482/ref=sr_1_1?keywords=The+Big+Bad+Wolf+by+James+Patterson&qid=1696963053&sr=8-1,James Patterson,Grand Central Publishing,"August 29, 2023",368.0,,3.0,25624
The Creative Habit: Learn It And Use It For Life (Learn In And Use It For Life),https://www.amazon.com/Creative-Habit-Learn-Use-Life/dp/0743235274/ref=sr_1_1?keywords=The+Creative+Habit+by+Twyla+Tharp&qid=1697029816&sr=8-1,Twyla Tharp,Simon & Schuster; Reprint edition,"Illustrated, January 6, 2006",256.0,,1.9,43403
"Homeboyz (Hoopster Trilogy, 3)",https://www.amazon.com/Homeboyz-Hoopster-Trilogy-Lawrence-Sitomer/dp/142310031X/ref=sr_1_1?keywords=Homeboyz+by+Alan+Sitomer&qid=1696985234&sr=8-1,Alan Lawrence Sitomer,LBYR Plus; Reprint edition,"September 2, 2008",304.0,10,3.8,16541
Lie Down With Lions,https://www.amazon.com/Lie-Down-Lions-Signet-Follett/dp/0451163508/ref=sr_1_1?keywords=Lie+Down+with+Lions+by+Ken+Follett&qid=1697472127&sr=8-1,Ken Follett,Penguin Books; Reprint edition,"December 2, 2003",320.0,,3.4,46606
All Our Yesterdays,https://www.amazon.com/All-Our-Yesterdays-Cristin-Terrill/dp/B093RWX7ZQ/ref=sr_1_1?keywords=All+Our+Yesterdays+by+Cristin+Terrill&qid=1697472373&sr=8-1,Cristin Terrill,Independently published,"September 3, 2013",330.0,,3.6,26882
Five Flavors Of Dumb,https://www.amazon.com/Five-Flavors-Dumb-Antony-John/dp/0142419435/ref=sr_1_1?keywords=Five+Flavors+of+Dumb+by+Antony+John&qid=1696974750&sr=8-1,Antony John,Speak,"September 29, 2011",368.0,12,4.8,87412
The Underground Girls Of Kabul: In Search Of A Hidden Resistance In Afghanistan,https://www.amazon.com/Underground-Girls-Kabul-Resistance-Afghanistan/dp/0307952509/ref=sr_1_1?keywords=The+Underground+Girls+of+Kabul+by+Jenny+Nordberg&qid=1697026621&sr=8-1,Jenny Nordberg,Crown; Reprint edition,"July 14, 2015",384.0,,3.3,90669
Jump Ship To Freedom (Arabus Family Saga) (Arabus Family Saga Series),https://www.amazon.com/Jump-Ship-Freedom-Arabus-Family/dp/0440443237/ref=sr_1_1?crid=35J4BI7I1G1EF&keywords=Jump+Ship+to+Freedom_James+Lincoln+Collier&qid=1682142108&sprefix=jump+ship+to+freedom_james+lincoln+%2Caps%2C594&sr=8-1,James Lincoln Collier,Yearling,"February 1, 1987",208.0,8,4.6,97905
Circus Mirandus,https://www.amazon.com/Circus-Mirandus-Cassie-Beasley/dp/8522032289/ref=sr_1_4?crid=1UFKNY1JMT8A5&keywords=Circus+Mirandus_Beasley&qid=1682393479&s=instant-video&sprefix=circus+mirandus_beasley%2Cinstant-video%2C425&sr=1-4,Cassie Beasley,Agir Now,"March 29, 2016",288.0,,1.7,74689
The House You Pass On The Way,https://www.amazon.com/House-You-Pass-Laurel-Leaf-Books/dp/0440227976/ref=sr_1_1?keywords=The+House+You+Pass+on+the+Way+by+Jacqueline+Woodson&qid=1696963172&sr=8-1,Jacqueline Woodson,Nancy Paulsen Books,"November 11, 2010",160.0,10,2.2,35562
The Night She Disappeared,https://www.amazon.com/Night-She-Disappeared-April-Henry/dp/1250016746/ref=sr_1_1?crid=3J4H37SM6DYDT&keywords=the+night+she+disappeared+henry&qid=1683036223&sprefix=the+night+she+disappeared_henry%2Caps%2C580&sr=8-1,April Henry,Square Fish; First Edition,"March 5, 2013",256.0,12,2.9,77573
The Mark Of The Beast,https://www.amazon.com/Mark-Beast-Rudyard-Kipling/dp/1503167879/ref=sr_1_1?keywords=The+Mark+Of+The+Beast+by+Rudyard+Kipling&qid=1697043860&sr=8-1,Rudyard Kipling,CreateSpace Independent Publishing Platform,"November 9, 2014",34.0,,3.2,83165
